,HBOS
Daphnet/S01R02E0.test.csv@6.out,0.77700203702164
Daphnet/S03R03E4.test.csv@6.out,0.656661784181219
Daphnet/S03R02E0.test.csv@4.out,0.7891073543036622
Daphnet/S03R01E1.test.csv@8.out,0.7210297104765097
Daphnet/S09R01E2.test.csv@8.out,0.858254552351191
Daphnet/S03R02E0.test.csv@6.out,0.8902224165646604
Daphnet/S03R02E0.test.csv@7.out,0.8752578930385084
Daphnet/S03R03E4.test.csv@4.out,0.6844724162477722
Daphnet/S01R02E0.test.csv@4.out,0.42317622248037806
Daphnet/S03R02E0.test.csv@3.out,0.8576375597573851
Daphnet/S03R02E0.test.csv@2.out,0.7967751217504806
Daphnet/S03R03E4.test.csv@1.out,0.6937066483015714
Daphnet/S03R01E0.test.csv@8.out,0.7318346308489658
Daphnet/S01R02E0.test.csv@1.out,0.36417128121860604
Daphnet/S03R03E4.test.csv@3.out,0.895543302253881
Daphnet/S03R02E0.test.csv@1.out,0.9055558499036099
Daphnet/S03R03E4.test.csv@2.out,0.8818385013364892
Daphnet/S09R01E0.test.csv@8.out,0.500483716021048
Daphnet/S09R01E0.test.csv@9.out,0.38396118021161924
Daphnet/S06R01E2.test.csv@5.out,0.45651573660347927
Daphnet/S09R01E0.test.csv@7.out,0.3737385841060697
Daphnet/S09R01E0.test.csv@6.out,0.4209886982346703
Daphnet/S09R01E0.test.csv@4.out,0.43361714880624364
Daphnet/S09R01E0.test.csv@5.out,0.5642701035067378
Daphnet/S08R01E0.test.csv@4.out,0.24278834358838852
Daphnet/S09R01E0.test.csv@1.out,0.6338712827402089
Daphnet/S09R01E0.test.csv@2.out,0.38438851229435933
Daphnet/S03R01E1.test.csv@2.out,0.6679859351097535
Daphnet/S03R01E0.test.csv@6.out,0.7582275283601096
Daphnet/S09R01E4.test.csv@4.out,0.6844724162477722
Daphnet/S02R01E0.test.csv@6.out,0.5251252296101447
Daphnet/S03R01E1.test.csv@1.out,0.7084102877388412
Daphnet/S02R01E0.test.csv@4.out,0.6598037461352324
Daphnet/S09R01E4.test.csv@6.out,0.656661784181219
Daphnet/S03R01E0.test.csv@4.out,0.6622631506974671
Daphnet/S03R01E1.test.csv@4.out,0.8035006481950687
Daphnet/S09R01E2.test.csv@4.out,0.9232182073296041
Daphnet/S09R01E4.test.csv@3.out,0.895543302253881
Daphnet/S09R01E4.test.csv@2.out,0.8818385013364892
Daphnet/S03R01E1.test.csv@7.out,0.7585790425670442
Daphnet/S03R01E0.test.csv@3.out,0.7522808275758621
Daphnet/S03R02E0.test.csv@9.out,0.8311777703155463
Daphnet/S03R02E0.test.csv@8.out,0.7618970485985997
Daphnet/S09R01E4.test.csv@1.out,0.6937066483015714
Daphnet/S02R01E0.test.csv@3.out,0.7782247072704347
Dodgers/101-freeway-traffic.test.out,0.21844800480228957
ECG/MBA_ECG14046_data_27.out,0.856527352158641
ECG/MBA_ECG14046_data_33.out,0.9165067748078851
ECG/MBA_ECG14046_data_32.out,0.8463047679123409
ECG/MBA_ECG14046_data_26.out,0.9433008038774637
ECG/MBA_ECG14046_data_30.out,0.9927344175402477
ECG/MBA_ECG14046_data_24.out,0.7510321220047572
ECG/MBA_ECG820_data.out,0.34890901165452015
