,HBOS
KDD21/111_UCR_Anomaly_3sddb40_35000_46600_46900.out,0.0034398383827744
KDD21/032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033.out,0.3707062016528345
KDD21/119_UCR_Anomaly_ECG1_10000_11800_12100.out,0.2805853811482447
KDD21/214_UCR_Anomaly_STAFFIIIDatabase_34211_125720_126370.out,0.0026888130883751
KDD21/213_UCR_Anomaly_STAFFIIIDatabase_33211_126920_127370.out,0.0024499581188402
KDD21/056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211.out,0.0030423130638516
KDD21/085_UCR_Anomaly_DISTORTEDs20101m_10000_35774_35874.out,0.0038409525059016
KDD21/142_UCR_Anomaly_InternalBleeding6_1500_3474_3629.out,0.6908748532668658
KDD21/022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4_4000_6527_6645.out,0.0213426591502365
KDD21/094_UCR_Anomaly_NOISEBIDMC1_2500_5400_5600.out,0.017988126414871
KDD21/239_UCR_Anomaly_taichidbS0715Master_190037_593450_593514.out,0.0031849986802774
KDD21/077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out,1.5791302150775352e-05
KDD21/175_UCR_Anomaly_insectEPG3_5200_7000_7050.out,0.0618548324370616
KDD21/241_UCR_Anomaly_taichidbS0715Master_250000_837400_839100.out,0.0018634321765691
KDD21/155_UCR_Anomaly_PowerDemand4_18000_24005_24077.out,0.0021845572309669
KDD21/035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974.out,0.0107204941908603
KDD21/136_UCR_Anomaly_InternalBleeding17_1600_3198_3309.out,0.0084597549250672
KDD21/076_UCR_Anomaly_DISTORTEDresperation10_48000_130700_131880.out,0.0082702253835618
KDD21/147_UCR_Anomaly_Lab2Cmac011215EPG3_5000_16390_16420.out,0.7296428342460669
KDD21/200_UCR_Anomaly_tiltAPB4_20000_67995_67996.out,1.4886712120761008e-05
KDD21/001_UCR_Anomaly_DISTORTED1sddb40_35000_52000_52620.out,0.0768615503627797
KDD21/209_UCR_Anomaly_Fantasia_19000_26970_27270.out,0.0022627625799836
KDD21/198_UCR_Anomaly_tiltAPB2_50000_124159_124985.out,0.0037255043840068
KDD21/144_UCR_Anomaly_InternalBleeding9_4200_6599_6681.out,0.0128796625872423
KDD21/238_UCR_Anomaly_mit14157longtermecg_21311_72600_72780.out,0.0054484662406471
KDD21/083_UCR_Anomaly_DISTORTEDresperation9_38000_143411_143511.out,0.0007577976256313
KDD21/030_UCR_Anomaly_DISTORTEDInternalBleeding19_3000_4187_4197.out,0.0018182544448554
KDD21/086_UCR_Anomaly_DISTORTEDsddb49_20000_67950_68200.out,0.0072694399147028
KDD21/053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.out,0.0181699159586573
KDD21/160_UCR_Anomaly_TkeepThirdMARS_3500_4711_4809.out,0.2024591143041846
KDD21/065_UCR_Anomaly_DISTORTEDinsectEPG1_3000_7000_7030.out,0.004252055072227
KDD21/146_UCR_Anomaly_Lab2Cmac011215EPG2_5000_27862_27932.out,0.0016760504473703
KDD21/145_UCR_Anomaly_Lab2Cmac011215EPG1_5000_17210_17260.out,0.9236877391748284
KDD21/051_UCR_Anomaly_DISTORTEDTkeepSecondMARS_3500_9330_9340.out,0.0004390972161236
KDD21/227_UCR_Anomaly_mit14134longtermecg_11231_29000_29100.out,0.0009664876283874
KDD21/023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5_5000_8612_8716.out,0.5035399591859494
KDD21/249_UCR_Anomaly_weallwalk_2753_8285_8315.out,0.1070764509357476
KDD21/127_UCR_Anomaly_GP711MarkerLFM5z1_5000_6168_6212.out,0.001835766641185
KDD21/109_UCR_Anomaly_1sddb40_35000_52000_52620.out,0.0650479890968591
KDD21/174_UCR_Anomaly_insectEPG2_3700_8000_8025.out,0.4885710877617902
KDD21/182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800.out,0.0100090917176338
KDD21/102_UCR_Anomaly_NOISEMesoplodonDensirostris_10000_19280_19440.out,0.0057303109759655
KDD21/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.out,0.0019104815381331
KDD21/229_UCR_Anomaly_mit14134longtermecg_16363_57960_57970.out,0.0010730374740042
KDD21/121_UCR_Anomaly_ECG3_15000_16000_16100.out,0.0016682883111482
KDD21/129_UCR_Anomaly_GP711MarkerLFM5z3_5000_5948_5993.out,0.0736220298013141
KDD21/034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.out,0.7142588842593376
KDD21/134_UCR_Anomaly_InternalBleeding15_1700_5684_5854.out,0.5841631525273828
KDD21/181_UCR_Anomaly_park3m_60000_72150_72495.out,0.0265090710013513
KDD21/089_UCR_Anomaly_DISTORTEDtiltAPB1_100000_114283_114350.out,0.0005707357397309
KDD21/044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821.out,0.0135530773183863
KDD21/091_UCR_Anomaly_DISTORTEDtiltAPB3_40000_114000_114370.out,0.0015302267823737
KDD21/130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645.out,0.020604446495388
KDD21/118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054.out,0.005388855067017
KDD21/222_UCR_Anomaly_mit14046longtermecg_56123_91200_91700.out,0.1389379463861055
KDD21/163_UCR_Anomaly_apneaecg2_10000_20950_21100.out,0.039060657371727
KDD21/185_UCR_Anomaly_resperation11_58000_110800_110801.out,1.1662895663735391e-05
KDD21/113_UCR_Anomaly_CIMIS44AirTemperature1_4000_5391_5392.out,8.097165991902834e-05
KDD21/162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979.out,0.9977670164110842
KDD21/220_UCR_Anomaly_STAFFIIIDatabase_43217_250720_251370.out,0.004892523297892
KDD21/106_UCR_Anomaly_NOISEgaitHunt2_18500_31200_31850.out,0.0289634441798845
KDD21/151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out,0.0066769945278241
KDD21/128_UCR_Anomaly_GP711MarkerLFM5z2_5000_7175_7388.out,0.1838350524863417
KDD21/043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris_10000_19280_19440.out,0.0059916796090183
KDD21/021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3_5000_5948_5993.out,0.0133980064018242
KDD21/048_UCR_Anomaly_DISTORTEDTkeepFifthMARS_3500_5988_6085.out,0.0054293251277461
KDD21/029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.out,0.0073625812179641
KDD21/189_UCR_Anomaly_resperation3_45000_158250_158251.out,2.6302084703233576e-06
KDD21/096_UCR_Anomaly_NOISEECG4_5000_16900_17100.out,0.1034491609481462
KDD21/235_UCR_Anomaly_mit14157longtermecg_18913_75450_75451.out,0.0003401360544217
KDD21/215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out,0.0016441082546474
KDD21/117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900.out,0.2742353697477496
KDD21/224_UCR_Anomaly_mit14046longtermecg_76123_191200_191700.out,0.0021039052362527
KDD21/191_UCR_Anomaly_resperation9_38000_143411_143511.out,0.0006837486820302
KDD21/137_UCR_Anomaly_InternalBleeding18_2300_4485_4587.out,0.008643777582166
KDD21/248_UCR_Anomaly_weallwalk_2000_4702_4707.out,0.0006598046978094
KDD21/017_UCR_Anomaly_DISTORTEDECG4_5000_17000_17100.out,0.0103464528979626
KDD21/131_UCR_Anomaly_GP711MarkerLFM5z5_5000_8612_8716.out,0.6063065925507514
KDD21/011_UCR_Anomaly_DISTORTEDECG1_10000_11800_12100.out,0.070904226338141
KDD21/135_UCR_Anomaly_InternalBleeding16_1200_4187_4199.out,0.0037752089821619
KDD21/205_UCR_Anomaly_CHARISfive_9812_28995_29085.out,0.0020881600964658
KDD21/005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392.out,7.319572536963841e-05
KDD21/068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out,0.0472882075850789
KDD21/208_UCR_Anomaly_CHARISten_5130_27929_27989.out,0.0218359077393531
KDD21/236_UCR_Anomaly_mit14157longtermecg_19313_46350_46390.out,0.0008179624555232
KDD21/098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199.out,0.0081161886529904
KDD21/052_UCR_Anomaly_DISTORTEDTkeepThirdMARS_3500_4711_4809.out,0.0049742118468042
KDD21/015_UCR_Anomaly_DISTORTEDECG4_5000_16800_17100.out,0.0020305857101404
KDD21/058_UCR_Anomaly_DISTORTEDapneaecg_10000_12240_12308.out,0.0014800355514943
KDD21/207_UCR_Anomaly_CHARISten_3165_26929_26989.out,0.0020065939774633
KDD21/014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100.out,0.0016681544330332
KDD21/190_UCR_Anomaly_resperation4_70000_128430_128431.out,2.5608325778877227e-06
KDD21/025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634.out,0.0111447128502475
KDD21/095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597.out,0.0343210822411148
KDD21/039_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG3_5000_16390_16420.out,0.6772784132440278
KDD21/250_UCR_Anomaly_weallwalk_2951_7290_7296.out,0.1586653520880967
KDD21/237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370.out,0.0273979079928654
KDD21/069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501.out,0.0001075731497418
KDD21/150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420.out,0.009991555582804
KDD21/231_UCR_Anomaly_mit14134longtermecg_8763_47530_47790.out,0.0029868640109958
KDD21/114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727.out,0.0294887117022357
KDD21/019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1_5000_6168_6212.out,0.0018360622763601
KDD21/090_UCR_Anomaly_DISTORTEDtiltAPB2_50000_124159_124985.out,0.0041693486502512
KDD21/116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597.out,0.0354117643566344
KDD21/050_UCR_Anomaly_DISTORTEDTkeepForthMARS_3500_5988_6085.out,0.0135216484241429
KDD21/020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388.out,0.1373944356152492
KDD21/211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336.out,0.0023674511188956
KDD21/217_UCR_Anomaly_STAFFIIIDatabase_38211_150720_151370.out,0.0031749372838757
KDD21/223_UCR_Anomaly_mit14046longtermecg_74123_131200_131700.out,0.0018851501167286
KDD21/152_UCR_Anomaly_PowerDemand1_9000_18485_18821.out,0.0125341799166469
KDD21/013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100.out,0.0016684931931147
KDD21/073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out,0.0074091580498079
KDD21/245_UCR_Anomaly_tilt12754table_100211_270800_271070.out,0.0052495754749868
KDD21/049_UCR_Anomaly_DISTORTEDTkeepFirstMARS_3500_5365_5380.out,0.0008787199198203
KDD21/062_UCR_Anomaly_DISTORTEDgaitHunt1_18500_33070_33180.out,0.0049503330934707
KDD21/078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412.out,0.0013997771592373
KDD21/161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995.out,0.0178402271497496
KDD21/082_UCR_Anomaly_DISTORTEDresperation4_70000_128430_128431.out,2.6236389872753508e-06
KDD21/193_UCR_Anomaly_s20101m_10000_35774_35874.out,0.0070299999169593
KDD21/140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.out,0.4052610193339853
KDD21/166_UCR_Anomaly_apneaecg_10000_12240_12308.out,0.002070834675804
KDD21/183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800.out,0.0149828634790248
KDD21/028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.out,0.0104458430442467
KDD21/060_UCR_Anomaly_DISTORTEDgait2_22000_46500_46800.out,0.0164345103897108
KDD21/066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025.out,0.4642608700573887
KDD21/092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out,1.0355826187813264e-05
KDD21/071_UCR_Anomaly_DISTORTEDltstdbs30791AS_23000_52600_52800.out,0.8308793722703404
KDD21/059_UCR_Anomaly_DISTORTEDgait1_20000_38500_38800.out,0.0042540095658097
KDD21/120_UCR_Anomaly_ECG2_15000_16000_16100.out,0.0201620315809508
KDD21/084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874.out,0.016968227571802
KDD21/221_UCR_Anomaly_STAFFIIIDatabase_45616_163632_164852.out,0.0041859694742194
KDD21/188_UCR_Anomaly_resperation2_30000_168250_168251.out,2.6309004519886976e-06
KDD21/153_UCR_Anomaly_PowerDemand2_14000_23357_23717.out,0.0064060080637817
KDD21/170_UCR_Anomaly_gaitHunt1_18500_33070_33180.out,0.0021663083091386
KDD21/216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370.out,0.0335161010871686
KDD21/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.out,0.0039452948798411
KDD21/061_UCR_Anomaly_DISTORTEDgait3_24500_59900_60500.out,0.0106389905757262
