algorithm,collection,dataset,algo_training_type,algo_input_dimensionality,dataset_training_type,dataset_input_dimensionality,train_preprocess_time,train_main_time,execute_preprocess_time,execute_main_time,execute_postprocess_time,status,error_message,repetition,hyper_params,hyper_params_id,ROC_AUC,RANGE_PR_AUC,result_path,BestF1Score,FalseNegativeRate,train_postprocess_time,Recommendation_ACC
HBOS,OBSEA,2021-12-31_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,13.063772678375244,,Status.OK,,3,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,,1.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_12_46_09/results.csv,0.999995000025,0.0,,0.999995000025
HBOS,OBSEA,2021-12-26_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,17.845182180404663,,Status.OK,,2,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,,1.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_11_41_53/results.csv,0.999995000025,0.0,,0.999995000025
PCC,OBSEA,2021-12-31_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,8.301547050476074,,Status.OK,,3,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,,1.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_12_45_09/results.csv,0.999995000025,0.0,,0.999995000025
PCC,OBSEA,2021-12-30_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,8.768526554107666,,Status.OK,,1,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,,1.0000000000000002,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_09_34_23/results.csv,0.999995000025,0.0,,0.999995000025
HBOS,OBSEA,2021-12-28_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,11.004120349884031,,Status.OK,,1,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,,1.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_01_32_05/results.csv,0.999995000025,0.0,,0.999995000025
AutoEncoder (AE),OBSEA,2021-12-30,semi-supervised,multivariate,multivariate,semi-supervised,,25.55873727798462,,10.878765344619753,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",dfdc9a9fdc00b09d9d188aaabfa8f91c,,1.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_05_55_53/results.csv,0.999995000025,0.0,,0.999995000025
PCC,OBSEA,2021-12-28_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,7.346379995346069,,Status.OK,,1,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,,1.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_01_31_05/results.csv,0.999995000025,0.0,,0.999995000025
PCC,OBSEA,2021-12-27_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,9.592818260192873,,Status.OK,,3,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,,1.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_07_29_14/results.csv,0.999995000025,0.0,,0.999995000025
PCC,OBSEA,2021-12-25_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,10.4971182346344,,Status.OK,,1,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,,1.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_06_38_22/results.csv,0.999995000025,0.0,,0.999995000025
PCC,OBSEA,2021-12-29_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,6.951066970825195,,Status.OK,,1,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,,1.0000000000000002,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_15_14_49/results.csv,0.999995000025,0.0,,0.999995000025
HBOS,OBSEA,2021-12-29_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,14.840832233428957,,Status.OK,,1,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,,1.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_03_28_27/results.csv,0.999995000025,0.0,,0.999995000025
HBOS,OBSEA,2021-12-30_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,14.821786880493164,,Status.OK,,1,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,,1.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_09_35_23/results.csv,0.999995000025,0.0,,0.999995000025
HBOS,OBSEA,2021-12-25_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,12.173562049865724,,Status.OK,,1,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,,1.0000000000000002,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_05_01_38/results.csv,0.999995000025,0.0,,0.999995000025
PCC,OBSEA,2021-12-26_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,11.719829082489014,,Status.OK,,1,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,,1.0000000000000002,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_23_17_10/results.csv,0.999995000025,0.0,,0.999995000025
HBOS,OBSEA,2021-12-27_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,11.522294998168944,,Status.OK,,2,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,,1.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_04_53_37/results.csv,0.999995000025,0.0,,0.999995000025
PCC,OBSEA,2021-12-24_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,7.187177658081055,,Status.OK,,2,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.9865043464634446,0.964757106072748,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_05_28_42/results.csv,0.9844357070107144,0.0253955037468776,,0.9590402032638368
HBOS,OBSEA,2021-01-10_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,13.569121599197388,,Status.OK,,1,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.4644086949082457,0.95630087218794,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_06_58_07/results.csv,0.9499076508925608,0.0,,0.9499076508925608
DenoisingAutoEncoder (DAE),OBSEA,2021-01-10,semi-supervised,multivariate,multivariate,semi-supervised,,25.061601161956787,,10.178125619888306,,Status.OK,,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",bafd0b5bab66633b17924ba1c20b0398,0.3616093707669713,0.9652383770922776,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_06_56_07/results.csv,0.9499076508925608,0.0,,0.9499076508925608
PCC,OBSEA,2021-01-10_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,7.880667448043823,,Status.OK,,3,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.3015092752341978,0.9782574856733436,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_02_10_11/results.csv,0.9499076508925608,0.0,,0.9499076508925608
Torsk,OBSEA,2021-12-29_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,1843.4628727436063,0.0253381729125976,Status.OK,,2,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,,1.0000000000000002,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_15_16_49/results.csv,0.999995000025,0.1157407407407407,,0.8842542592842593
Torsk,OBSEA,2021-12-28_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,2031.2223680019376,0.0114965438842773,Status.OK,,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",de9b8b973f50539dc5ef4c8c1a722f4b,,1.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_01_33_05/results.csv,0.999995000025,0.1157407407407407,,0.8842542592842593
DenoisingAutoEncoder (DAE),OBSEA,2021-01-11,semi-supervised,multivariate,multivariate,semi-supervised,,18.73035955429077,,9.268907070159912,,Status.OK,,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",bafd0b5bab66633b17924ba1c20b0398,0.5130091927324265,0.9204934490110404,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_02_19_12/results.csv,0.8707472251323953,0.0,,0.8707472251323953
PCC,OBSEA,2021-01-11_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,7.949190139770508,,Status.OK,,1,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.5339113009586426,0.9007291334762536,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_02_18_12/results.csv,0.8707472251323953,0.0,,0.8707472251323953
HBOS,OBSEA,2021-01-11_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,12.679070234298706,,Status.OK,,3,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.6274630814354049,0.8731489564969591,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_02_20_13/results.csv,0.8707472251323953,0.0,,0.8707472251323953
PCC,OBSEA,2021-01-03_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,7.250049591064453,,Status.OK,,2,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.3569856244384546,0.8986886300828778,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_12_44_08/results.csv,0.8631872760202063,0.0,,0.8631872760202063
DenoisingAutoEncoder (DAE),OBSEA,2021-01-09,semi-supervised,multivariate,multivariate,semi-supervised,,26.18185448646545,,12.2098708152771,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",bafd0b5bab66633b17924ba1c20b0398,0.7063540405649358,0.852122569479246,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_00_47_50/results.csv,0.8597369174111703,0.0035658914728682,,0.8561710259383021
PCC,OBSEA,2021-01-09_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,7.142817735671997,,Status.OK,,3,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.5084034547449647,0.9372703224795328,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_18_14_37/results.csv,0.8548658806883969,0.0,,0.8548658806883969
HBOS,OBSEA,2021-01-09_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,12.54500699043274,,Status.OK,,2,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.5531123854022866,0.9044994265225148,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_17_15_55/results.csv,0.8548658806883969,0.0,,0.8548658806883969
AutoEncoder (AE),OBSEA,2021-01-09,semi-supervised,multivariate,multivariate,semi-supervised,,26.5518102645874,,12.762044429779053,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",dfdc9a9fdc00b09d9d188aaabfa8f91c,0.6995079112243814,0.8544938831818243,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_00_48_51/results.csv,0.8661249844692613,0.015968992248062,,0.8501559922211993
PCC,OBSEA,2021-01-30_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,10.316050052642822,,Status.OK,,1,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.5867926754321305,0.9408722897253358,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_02_19_14/results.csv,0.836593800464259,0.0,,0.836593800464259
DenoisingAutoEncoder (DAE),OBSEA,2021-01-20,semi-supervised,multivariate,multivariate,semi-supervised,,16.85539221763611,,7.771878957748413,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",c8d37c7a26a5f51260539d3c90e37648,0.5099887983922371,0.922877239390466,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_09_05_32/results.csv,0.7808616151796564,0.0,,0.7808616151796564
PCC,OBSEA,2021-01-20_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,10.308505296707152,,Status.OK,,1,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.5468344316967219,0.9084842392742134,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_00_11_38/results.csv,0.7808616151796564,0.0,,0.7808616151796564
PCC,OBSEA,2021-02-02_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,12.7018141746521,,Status.OK,,1,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.4965991925169982,0.8988944147319282,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_18_59_25/results.csv,0.7522517875258543,0.0,,0.7522517875258543
DeepAnT,OBSEA,2021-01-18,semi-supervised,multivariate,multivariate,semi-supervised,,10811.52982878685,,550.4315509796143,0.0157601833343505,Status.OK,,1,"{'batch_size': 64, 'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'learning_rate': 0.001, 'prediction_window_size': 50, 'random_state': 42, 'split': 0.8, 'window_size': 50}",f1d3356f9300f17a84a6becaa8cf8758,0.3276877114855615,0.6083888083655813,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_03_40_25/results.csv,0.7383809132013975,0.0028288543140028,,0.7355520588873947
PCC,OBSEA,2021-01-18_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,7.520081043243408,,Status.OK,,2,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.3877077773665472,0.9415778299877028,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_03_37_25/results.csv,0.7284858374470715,0.0,,0.7284858374470715
HBOS,OBSEA,2021-01-18_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,18.2195897102356,,Status.OK,,2,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.4636531712653123,0.859522631350165,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_23_10_32/results.csv,0.7284858374470715,0.0,,0.7284858374470715
AutoEncoder (AE),OBSEA,2021-01-13,semi-supervised,multivariate,multivariate,semi-supervised,,18.574166536331177,,6.7225775718688965,,Status.OK,,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",dfdc9a9fdc00b09d9d188aaabfa8f91c,0.703376717597055,0.8610691937638738,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_08_17_09/results.csv,0.7082829060825806,0.0071960935492161,,0.7010868125333645
AutoEncoder (AE),OBSEA,2021-01-22,semi-supervised,multivariate,multivariate,semi-supervised,,28.881463050842285,,11.499383211135864,,Status.OK,,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",dc234b17555e618106e747494bd37087,0.4919897623997484,0.6962458048407945,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_00_41_34/results.csv,0.6979081983823118,0.0,,0.6979081983823118
DenoisingAutoEncoder (DAE),OBSEA,2021-01-22,semi-supervised,multivariate,multivariate,semi-supervised,,19.88842797279358,,10.051820278167725,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",4612c4e06ea4131330882ffd0a43444a,0.4927923724200984,0.7818371036662444,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_00_39_34/results.csv,0.6979081983823118,0.0,,0.6979081983823118
HBOS,OBSEA,2021-01-22_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,12.052464723587036,,Status.OK,,3,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.5534488396573054,0.8569300909439033,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_00_38_33/results.csv,0.6979081983823118,0.0,,0.6979081983823118
DenoisingAutoEncoder (DAE),OBSEA,2021-01-27,semi-supervised,multivariate,multivariate,semi-supervised,,21.32870888710022,,8.533698797225952,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",bafd0b5bab66633b17924ba1c20b0398,0.5642862433419424,0.8596842647908931,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_02_59_19/results.csv,0.6949159975945282,0.0017905102954341,,0.6931254872990941
AutoEncoder (AE),OBSEA,2021-02-01,semi-supervised,multivariate,multivariate,semi-supervised,,24.649911642074585,,10.651638984680176,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",b98f98446ffdbf7f8a0cb80942138c22,0.5527098250416087,0.8597360091324499,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_07_28_14/results.csv,0.6900690375928734,0.0,,0.6900690375928734
DenoisingAutoEncoder (DAE),OBSEA,2021-02-01,semi-supervised,multivariate,multivariate,semi-supervised,,17.782592296600342,,10.09696125984192,,Status.OK,,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",c8d37c7a26a5f51260539d3c90e37648,0.659596576655544,0.8471905107195173,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_07_27_14/results.csv,0.6993179070756111,0.0131868131868131,,0.686131093888798
DenoisingAutoEncoder (DAE),OBSEA,2021-01-04,semi-supervised,multivariate,multivariate,semi-supervised,,16.312090396881104,,9.06840181350708,,Status.OK,,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",c8d37c7a26a5f51260539d3c90e37648,0.8153017364547696,0.7446678009197125,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_02_07_10/results.csv,0.7850924564422009,0.1001552795031055,,0.6849371769390954
HBOS,OBSEA,2021-01-04_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,12.517876148223875,,Status.OK,,2,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.640987749090144,0.8291132497138441,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_02_08_10/results.csv,0.6830128695148842,0.0,,0.6830128695148842
PCC,OBSEA,2021-01-04_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,7.717570066452026,,Status.OK,,3,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.5366086365537432,0.8920623116505146,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_02_06_10/results.csv,0.6830128695148842,0.0,,0.6830128695148842
DenoisingAutoEncoder (DAE),OBSEA,2021-01-05,semi-supervised,multivariate,multivariate,semi-supervised,,22.065111875534058,,9.609962701797484,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'noise_ratio': 0.1, 'random_state': 42, 'split': 0.8}",c8d37c7a26a5f51260539d3c90e37648,0.5653900511430957,0.9121055438944842,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_09_21_19/results.csv,0.6823197382625144,0.0,,0.6823197382625144
AutoEncoder (AE),OBSEA,2021-01-05,semi-supervised,multivariate,multivariate,semi-supervised,,27.991195678710938,,11.308635234832764,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",b98f98446ffdbf7f8a0cb80942138c22,0.644057944219667,0.8133707437808205,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_03_25_26/results.csv,0.6823197382625144,0.0,,0.6823197382625144
PCC,OBSEA,2021-01-05_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,7.115954875946045,,Status.OK,,3,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.6719019701176328,0.8634524575284054,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_06_21_33/results.csv,0.6823197382625144,0.0,,0.6823197382625144
HBOS,OBSEA,2021-01-05_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,10.44597578048706,,Status.OK,,1,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.6532378573508733,0.846506153000345,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_06_22_33/results.csv,0.6823197382625144,0.0,,0.6823197382625144
HBOS,OBSEA,2021-02-01_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,14.2582426071167,,Status.OK,,3,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.6079602975932803,0.6624248711451811,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_07_25_13/results.csv,0.7083986652146192,0.0263736263736263,,0.682025038840993
HBOS,OBSEA,2021-01-27_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,11.271103620529177,,Status.OK,,3,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.5880004680230748,0.8234532572682486,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_05_08_39/results.csv,0.6818206244723376,0.0,,0.6818206244723376
AutoEncoder (AE),OBSEA,2021-01-27,semi-supervised,multivariate,multivariate,semi-supervised,,22.02456974983216,,9.217670679092407,,Status.OK,,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",dfdc9a9fdc00b09d9d188aaabfa8f91c,0.4814765913321267,0.6588758246737318,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_01_23_46/results.csv,0.6818206244723376,0.0,,0.6818206244723376
PCC,OBSEA,2021-01-27_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,7.836840629577637,,Status.OK,,3,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.4906425441562596,0.8788992998225271,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_05_07_39/results.csv,0.6818206244723376,0.0,,0.6818206244723376
AutoEncoder (AE),OBSEA,2021-01-02,semi-supervised,multivariate,multivariate,semi-supervised,,26.41355586051941,,10.647618055343628,,Status.OK,,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",dc234b17555e618106e747494bd37087,0.4993201007336781,0.8007232536300384,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_06_29_20/results.csv,0.67351975189172,0.0,,0.67351975189172
HBOS,OBSEA,2021-01-02_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,13.780568838119509,,Status.OK,,2,"{'n_bins': 20, 'random_state': 42}",cf425e384a70a0bc760418d597d853dd,0.5143591637884862,0.8202189700614364,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_14_49_30/results.csv,0.67351975189172,0.0,,0.67351975189172
PCC,OBSEA,2021-01-26_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,7.322169542312622,,Status.OK,,2,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.5119802390505894,0.9241890444401752,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_08_39_26/results.csv,0.6683577850151022,0.0,,0.6683577850151022
PCC,OBSEA,2021-01-31_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,9.553809404373167,,Status.OK,,2,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.6333227301817957,0.7603155289360252,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_10_19_34/results.csv,0.6576511441731642,0.0,,0.6576511441731642
AutoEncoder (AE),OBSEA,2021-01-31,semi-supervised,multivariate,multivariate,semi-supervised,,20.71200203895569,,9.18159294128418,,Status.OK,,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",b98f98446ffdbf7f8a0cb80942138c22,0.5941444604885459,0.766145694308197,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_03_09_15/results.csv,0.6576511441731642,0.0,,0.6576511441731642
PCC,OBSEA,2021-10-04_unsupervised,unsupervised,multivariate,multivariate,unsupervised,,,,6.105767011642456,,Status.OK,,3,"{'random_state': 42, 'svd_solver': 'auto'}",6f4f0a7ce802ffdcb5a6590625043544,0.6507638577738637,0.4263030777786877,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_01_49_25/results.csv,0.6569673591156809,0.0,,0.6569673591156809
