,LSTM
KDD21/146_UCR_Anomaly_Lab2Cmac011215EPG2_5000_27862_27932.out,0.0070910251736603
KDD21/145_UCR_Anomaly_Lab2Cmac011215EPG1_5000_17210_17260.out,0.0162547459085592
KDD21/051_UCR_Anomaly_DISTORTEDTkeepSecondMARS_3500_9330_9340.out,0.3024196132158941
KDD21/227_UCR_Anomaly_mit14134longtermecg_11231_29000_29100.out,0.0032438961404958
KDD21/023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5_5000_8612_8716.out,0.0179093462557117
KDD21/249_UCR_Anomaly_weallwalk_2753_8285_8315.out,0.0067270509545352
KDD21/127_UCR_Anomaly_GP711MarkerLFM5z1_5000_6168_6212.out,0.0034687860487051
KDD21/109_UCR_Anomaly_1sddb40_35000_52000_52620.out,0.0316080718989
KDD21/174_UCR_Anomaly_insectEPG2_3700_8000_8025.out,0.014959364870266
KDD21/182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800.out,0.0155408385306113
KDD21/102_UCR_Anomaly_NOISEMesoplodonDensirostris_10000_19280_19440.out,0.0047016482112855
KDD21/002_UCR_Anomaly_DISTORTED2sddb40_35000_56600_56900.out,0.0082208687902843
KDD21/229_UCR_Anomaly_mit14134longtermecg_16363_57960_57970.out,0.0004855876573944
KDD21/121_UCR_Anomaly_ECG3_15000_16000_16100.out,0.0380392827810484
KDD21/129_UCR_Anomaly_GP711MarkerLFM5z3_5000_5948_5993.out,0.471774511284206
KDD21/034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.out,0.0158662143688432
KDD21/134_UCR_Anomaly_InternalBleeding15_1700_5684_5854.out,0.0235712396978019
KDD21/181_UCR_Anomaly_park3m_60000_72150_72495.out,0.005807267219599
KDD21/089_UCR_Anomaly_DISTORTEDtiltAPB1_100000_114283_114350.out,0.0010126146494372
KDD21/044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821.out,0.0103004424454632
KDD21/091_UCR_Anomaly_DISTORTEDtiltAPB3_40000_114000_114370.out,0.0069222781443703
KDD21/130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645.out,0.0181599369473854
KDD21/118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054.out,0.0602104865196436
KDD21/222_UCR_Anomaly_mit14046longtermecg_56123_91200_91700.out,0.0272296958365092
KDD21/163_UCR_Anomaly_apneaecg2_10000_20950_21100.out,0.0052888834660539
KDD21/185_UCR_Anomaly_resperation11_58000_110800_110801.out,0.25
KDD21/113_UCR_Anomaly_CIMIS44AirTemperature1_4000_5391_5392.out,0.009090909090909
KDD21/162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979.out,0.0224444978623739
KDD21/220_UCR_Anomaly_STAFFIIIDatabase_43217_250720_251370.out,0.0050480836673324
KDD21/106_UCR_Anomaly_NOISEgaitHunt2_18500_31200_31850.out,0.010372530153028
KDD21/151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out,0.0062820623185047
KDD21/128_UCR_Anomaly_GP711MarkerLFM5z2_5000_7175_7388.out,0.0742199999750449
KDD21/043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris_10000_19280_19440.out,0.0061095185982542
KDD21/021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3_5000_5948_5993.out,0.2794505378575792
KDD21/048_UCR_Anomaly_DISTORTEDTkeepFifthMARS_3500_5988_6085.out,0.0073131888389012
KDD21/029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.out,0.0763901392490153
KDD21/189_UCR_Anomaly_resperation3_45000_158250_158251.out,4.123847384655989e-06
KDD21/096_UCR_Anomaly_NOISEECG4_5000_16900_17100.out,0.0501133291752462
KDD21/235_UCR_Anomaly_mit14157longtermecg_18913_75450_75451.out,0.125
KDD21/215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out,0.0025286922387131
KDD21/117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900.out,0.0198483875159687
KDD21/224_UCR_Anomaly_mit14046longtermecg_76123_191200_191700.out,0.0270260071027511
KDD21/191_UCR_Anomaly_resperation9_38000_143411_143511.out,0.767166819317761
KDD21/137_UCR_Anomaly_InternalBleeding18_2300_4485_4587.out,0.107007725225015
KDD21/248_UCR_Anomaly_weallwalk_2000_4702_4707.out,0.0016530212843384
KDD21/017_UCR_Anomaly_DISTORTEDECG4_5000_17000_17100.out,0.0803978144836607
KDD21/131_UCR_Anomaly_GP711MarkerLFM5z5_5000_8612_8716.out,0.0293892825253149
KDD21/011_UCR_Anomaly_DISTORTEDECG1_10000_11800_12100.out,0.0122984377776596
KDD21/135_UCR_Anomaly_InternalBleeding16_1200_4187_4199.out,0.1998463824196914
KDD21/205_UCR_Anomaly_CHARISfive_9812_28995_29085.out,0.0038280289026902
KDD21/005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392.out,0.0035460992907801
KDD21/068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out,0.0202766396071938
KDD21/208_UCR_Anomaly_CHARISten_5130_27929_27989.out,0.0184756463404228
KDD21/236_UCR_Anomaly_mit14157longtermecg_19313_46350_46390.out,0.0355877252533144
KDD21/098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199.out,0.0220416850978479
KDD21/052_UCR_Anomaly_DISTORTEDTkeepThirdMARS_3500_4711_4809.out,0.0528307504469436
KDD21/015_UCR_Anomaly_DISTORTEDECG4_5000_16800_17100.out,0.0012145959709996
KDD21/058_UCR_Anomaly_DISTORTEDapneaecg_10000_12240_12308.out,0.0033284144421331
KDD21/207_UCR_Anomaly_CHARISten_3165_26929_26989.out,0.1429744609268065
KDD21/014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100.out,0.036948752470076
KDD21/190_UCR_Anomaly_resperation4_70000_128430_128431.out,2.5608325778877227e-06
KDD21/025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634.out,0.22351743852287
KDD21/095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597.out,0.0102256830186216
KDD21/039_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG3_5000_16390_16420.out,0.4437709473843813
KDD21/250_UCR_Anomaly_weallwalk_2951_7290_7296.out,0.0008261627178282
KDD21/237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370.out,0.0413004895755511
KDD21/069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501.out,7.654623392529088e-05
KDD21/150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420.out,0.0059331274963554
KDD21/231_UCR_Anomaly_mit14134longtermecg_8763_47530_47790.out,0.0045591635588687
KDD21/114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727.out,0.0229390483840891
KDD21/019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1_5000_6168_6212.out,0.0036479659990134
KDD21/090_UCR_Anomaly_DISTORTEDtiltAPB2_50000_124159_124985.out,0.0163662014858443
KDD21/116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597.out,0.0314257576326927
KDD21/050_UCR_Anomaly_DISTORTEDTkeepForthMARS_3500_5988_6085.out,0.0092498303689618
KDD21/020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388.out,0.0270379841918814
KDD21/211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336.out,0.0008010606016656
KDD21/217_UCR_Anomaly_STAFFIIIDatabase_38211_150720_151370.out,0.011206764438087
KDD21/223_UCR_Anomaly_mit14046longtermecg_74123_131200_131700.out,0.0061990786080024
KDD21/152_UCR_Anomaly_PowerDemand1_9000_18485_18821.out,0.0216919066971323
KDD21/013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100.out,0.0470659060126929
KDD21/073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out,0.0034990858431835
KDD21/245_UCR_Anomaly_tilt12754table_100211_270800_271070.out,0.002656229712083
KDD21/049_UCR_Anomaly_DISTORTEDTkeepFirstMARS_3500_5365_5380.out,0.0008877811729587
KDD21/062_UCR_Anomaly_DISTORTEDgaitHunt1_18500_33070_33180.out,0.0018813187927982
KDD21/078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412.out,0.0019441631199508
KDD21/161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995.out,0.0267048120728494
KDD21/082_UCR_Anomaly_DISTORTEDresperation4_70000_128430_128431.out,2.5608325778877227e-06
KDD21/193_UCR_Anomaly_s20101m_10000_35774_35874.out,0.0065328549383631
KDD21/140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.out,0.1137431125146275
KDD21/166_UCR_Anomaly_apneaecg_10000_12240_12308.out,0.0046308093627179
KDD21/183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800.out,0.0389617262209099
KDD21/028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.out,0.2139351797110239
KDD21/060_UCR_Anomaly_DISTORTEDgait2_22000_46500_46800.out,0.0041245623086335
KDD21/066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025.out,0.0079300555493022
KDD21/092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out,0.25
KDD21/071_UCR_Anomaly_DISTORTEDltstdbs30791AS_23000_52600_52800.out,0.0132017156130187
KDD21/059_UCR_Anomaly_DISTORTEDgait1_20000_38500_38800.out,0.004399675131438
KDD21/120_UCR_Anomaly_ECG2_15000_16000_16100.out,0.0055459524675209
KDD21/084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874.out,0.071190988737867
KDD21/221_UCR_Anomaly_STAFFIIIDatabase_45616_163632_164852.out,0.0054488296417619
KDD21/188_UCR_Anomaly_resperation2_30000_168250_168251.out,2.6309004519886976e-06
KDD21/153_UCR_Anomaly_PowerDemand2_14000_23357_23717.out,0.0836290740044209
KDD21/170_UCR_Anomaly_gaitHunt1_18500_33070_33180.out,0.0045362540611537
KDD21/216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370.out,0.0019198503121946
KDD21/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.out,0.0394210871974376
KDD21/061_UCR_Anomaly_DISTORTEDgait3_24500_59900_60500.out,0.0101644381967149
KDD21/168_UCR_Anomaly_gait2_22000_46500_46800.out,0.0040689627994424
KDD21/045_UCR_Anomaly_DISTORTEDPowerDemand2_14000_23357_23717.out,0.0462553272665077
KDD21/206_UCR_Anomaly_CHARISten_25130_29080_29140.out,0.0085704268192217
KDD21/228_UCR_Anomaly_mit14134longtermecg_11361_47830_47850.out,0.0004389897148551
KDD21/165_UCR_Anomaly_apneaecg4_6000_16000_16100.out,0.0030213127446969
KDD21/210_UCR_Anomaly_Italianpowerdemand_36123_74900_74996.out,0.0007762681160151
KDD21/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.out,0.0013422462833813
KDD21/219_UCR_Anomaly_STAFFIIIDatabase_41612_64632_64852.out,0.0005728825620687
KDD21/141_UCR_Anomaly_InternalBleeding5_4000_6200_6370.out,0.1233040452286075
KDD21/177_UCR_Anomaly_insectEPG5_3200_8500_8501.out,0.0001283697047496
KDD21/031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919.out,0.0578886401968934
KDD21/093_UCR_Anomaly_NOISE1sddb40_35000_52000_52620.out,0.0198794601808901
KDD21/157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380.out,0.0033817890858962
KDD21/212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504.out,0.0022676888103617
KDD21/243_UCR_Anomaly_tilt12744mtable_100000_203355_203400.out,0.0039909802444663
KDD21/232_UCR_Anomaly_mit14134longtermecg_8763_57530_57790.out,0.0042193713983134
KDD21/195_UCR_Anomaly_sel840mECG1_17000_51370_51740.out,0.0069370268878143
KDD21/242_UCR_Anomaly_tilt12744mtable_100000_104630_104890.out,0.0017632577937081
KDD21/110_UCR_Anomaly_2sddb40_35000_56600_56900.out,0.0237727675011422
KDD21/225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300.out,0.0035278736159272
KDD21/133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.out,0.2375170314772623
KDD21/042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out,0.0100863708669708
KDD21/124_UCR_Anomaly_ECG4_5000_16900_17100.out,0.24923155631463
KDD21/240_UCR_Anomaly_taichidbS0715Master_240030_884100_884200.out,6.645022034581922e-05
KDD21/132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.out,0.0037354849514419
KDD21/097_UCR_Anomaly_NOISEGP711MarkerLFM5z3_5000_5948_5993.out,0.1090651028142548
KDD21/047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077.out,0.0281014663698734
KDD21/055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.out,0.0047638357874395
KDD21/087_UCR_Anomaly_DISTORTEDsel840mECG1_17000_51370_51740.out,0.0062039335299233
KDD21/075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800.out,0.0229132692741787
KDD21/139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.out,0.0680731673785615
KDD21/234_UCR_Anomaly_mit14157longtermecg_18913_24600_24601.out,1.0
KDD21/040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4_6000_17390_17520.out,0.0118643334471735
KDD21/038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2_5000_27862_27932.out,0.0122398693485086
KDD21/148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520.out,0.0089402137725382
KDD21/016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100.out,0.0337250922750162
KDD21/246_UCR_Anomaly_tilt12755mtable_100211_270800_271070.out,0.0051095687462721
KDD21/171_UCR_Anomaly_gaitHunt2_18500_31200_31850.out,0.0246948077101521
KDD21/199_UCR_Anomaly_tiltAPB3_40000_114000_114370.out,0.0068031795209722
KDD21/100_UCR_Anomaly_NOISELab2Cmac011215EPG1_5000_17210_17260.out,0.0379335533533753
KDD21/123_UCR_Anomaly_ECG4_5000_16800_17100.out,0.0017822355025258
KDD21/009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900.out,0.013701073016292
KDD21/067_UCR_Anomaly_DISTORTEDinsectEPG3_5200_7000_7050.out,0.0047159121543072
KDD21/201_UCR_Anomaly_CHARISfive_10000_17001_17016.out,0.0018839893064906
KDD21/122_UCR_Anomaly_ECG3_8000_17000_17100.out,0.0397891558483398
KDD21/180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800.out,0.0050750531222789
KDD21/115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544.out,0.0093959380236888
KDD21/226_UCR_Anomaly_mit14046longtermecg_96123_123000_123300.out,0.0056005852539663
KDD21/072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800.out,0.0086224972620839
KDD21/204_UCR_Anomaly_CHARISfive_12412_15000_15070.out,0.0101553973473028
KDD21/008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597.out,0.0425455691861952
KDD21/202_UCR_Anomaly_CHARISfive_10411_10998_11028.out,0.0020033815355762
KDD21/064_UCR_Anomaly_DISTORTEDgaitHunt3_23400_38400_39200.out,0.0122961974912517
KDD21/010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out,0.0305775363725835
KDD21/167_UCR_Anomaly_gait1_20000_38500_38800.out,0.003897550268787
KDD21/027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.out,0.2595944745647831
KDD21/107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out,0.0055448813789342
KDD21/179_UCR_Anomaly_ltstdbs30791AS_23000_52600_52800.out,0.1236762604167464
KDD21/197_UCR_Anomaly_tiltAPB1_100000_114283_114350.out,0.0022319945328016
KDD21/070_UCR_Anomaly_DISTORTEDltstdbs30791AI_17555_52600_52800.out,0.0288442721829595
KDD21/203_UCR_Anomaly_CHARISfive_11812_10995_11028.out,0.0012090734502952
KDD21/159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340.out,0.302873501450462
KDD21/156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085.out,0.0064222012130694
KDD21/178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800.out,0.0143624937591253
KDD21/033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out,0.1042020344563818
KDD21/112_UCR_Anomaly_BIDMC1_2500_5400_5600.out,0.3275921123455425
KDD21/126_UCR_Anomaly_ECG4_8000_17000_17100.out,0.020875392772296
KDD21/004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600.out,0.1722602738236605
KDD21/101_UCR_Anomaly_NOISELab2Cmac011215EPG4_6000_17390_17520.out,0.0058874087437531
KDD21/105_UCR_Anomaly_NOISEgait3_24500_59900_60500.out,0.0095673875242745
KDD21/041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5_7000_17390_17520.out,0.0255334618459384
KDD21/125_UCR_Anomaly_ECG4_5000_17000_17100.out,0.5392929698139006
KDD21/012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100.out,0.0038449541130414
KDD21/088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740.out,0.01074476847835
KDD21/081_UCR_Anomaly_DISTORTEDresperation3_45000_158250_158251.out,3.50621300945275e-06
KDD21/247_UCR_Anomaly_tilt12755mtable_50211_121900_121980.out,0.0004289417160991
KDD21/184_UCR_Anomaly_resperation10_48000_130700_131880.out,0.0153296203942358
KDD21/149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520.out,0.0143760691048415
KDD21/026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854.out,0.0209552997427896
KDD21/018_UCR_Anomaly_DISTORTEDECG4_8000_17000_17100.out,0.0101898038880286
KDD21/186_UCR_Anomaly_resperation1_100000_110260_110412.out,0.0008694586154145
KDD21/080_UCR_Anomaly_DISTORTEDresperation2_30000_168250_168251.out,7.722604062089736e-06
KDD21/154_UCR_Anomaly_PowerDemand3_16000_23405_23477.out,0.0066995943903096
KDD21/063_UCR_Anomaly_DISTORTEDgaitHunt2_18500_31200_31850.out,0.0094818137727791
KDD21/104_UCR_Anomaly_NOISEapneaecg4_6000_16000_16100.out,0.003452946130803
KDD21/103_UCR_Anomaly_NOISETkeepThirdMARS_3500_4711_4809.out,0.025709535885199
KDD21/046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477.out,0.0105869981313574
KDD21/244_UCR_Anomaly_tilt12754table_100013_104630_104890.out,0.0009811298417997
KDD21/099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.out,0.0158320830399497
KDD21/164_UCR_Anomaly_apneaecg3_5000_11111_11211.out,0.0202020867790846
KDD21/024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556.out,0.0058171973559785
KDD21/196_UCR_Anomaly_sel840mECG2_20000_49370_49740.out,0.0091054601544213
KDD21/169_UCR_Anomaly_gait3_24500_59900_60500.out,0.0127872099439542
KDD21/176_UCR_Anomaly_insectEPG4_1300_6508_6558.out,0.0473234038170083
KDD21/037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1_5000_17210_17260.out,0.0249490447321089
KDD21/158_UCR_Anomaly_TkeepForthMARS_3500_5988_6085.out,0.0088929676335199
KDD21/138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.out,0.6365074342779838
KDD21/054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.out,0.0186474991583343
KDD21/172_UCR_Anomaly_gaitHunt3_23400_38400_39200.out,0.0159877958775491
KDD21/057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.out,0.0033383525922105
KDD21/233_UCR_Anomaly_mit14157longtermecg_18913_24500_24501.out,0.1666666666666666
KDD21/218_UCR_Anomaly_STAFFIIIDatabase_41117_210720_211370.out,0.0052850135151725
KDD21/036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.out,0.008076973405527
KDD21/194_UCR_Anomaly_sddb49_20000_67950_68200.out,0.0148556500535681
KDD21/074_UCR_Anomaly_DISTORTEDqtdbSel1005V_4000_12400_12800.out,0.0161144801236602
KDD21/006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727.out,0.0367368622496758
KDD21/173_UCR_Anomaly_insectEPG1_3000_7000_7030.out,0.0059564862880403
KDD21/007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544.out,0.0183847228603226
KDD21/143_UCR_Anomaly_InternalBleeding8_2500_5865_5974.out,0.0113779815549457
KDD21/192_UCR_Anomaly_s20101mML2_12000_35774_35874.out,0.0309636112970183
MGAB/1.test.out,0.0082297950980443
MGAB/4.test.out,0.0471744748556963
MGAB/10.test.out,0.0079550674809796
MGAB/6.test.out,0.0538919025564023
MGAB/5.test.out,0.0046937969831179
MGAB/8.test.out,0.0390065566700052
MGAB/9.test.out,0.0049298891039673
MGAB/2.test.out,0.0477291971498914
MGAB/3.test.out,0.0680120300633687
MGAB/7.test.out,0.0028227808365885
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@1.out,0.0028125
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@8.out,0.0003625
GHL/34_Lev_corr_Temp_fault_seed_151_vars_23.test.csv@1.out,0.0030075
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@13.out,0.00036
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@8.out,0.00036
GHL/48_Lev_corr_Temp_fault_seed_199_vars_23.test.csv@16.out,0.006585
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@1.out,0.0003625
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@2.out,0.0003625
GHL/41_Lev_corr_Temp_fault_seed_181_vars_23.test.csv@3.out,0.0086275
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@2.out,0.0004303003137606
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@10.out,0.00036
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@7.out,0.002155
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@2.out,0.0014146065442625
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@13.out,0.00036
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@10.out,0.00036
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@16.out,0.000397454100904
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@7.out,0.00036
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@10.out,0.00036
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@10.out,0.0003601008282319
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@16.out,0.0003625
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@13.out,0.0010269136964614
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@10.out,0.000362547131127
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@10.out,0.0003625
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@8.out,0.0003625
GHL/38_Lev_corr_Temp_fault_seed_166_vars_23.test.csv@11.out,0.0021575
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@10.out,0.00036
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@4.out,0.0003816369042886
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@13.out,0.0044159024869079
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@13.out,0.00036
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@2.out,0.00036
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@2.out,0.0003695320800036
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@8.out,0.0003625
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@8.out,0.0003625
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@10.out,0.00036
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@4.out,0.001156663667909
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@4.out,0.00036
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@13.out,0.0003625
GHL/31_Lev_corr_Temp_fault_seed_132_vars_23.test.csv@13.out,0.00256
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@13.out,0.00036
