,CNN
Daphnet/S01R02E0.test.csv@6.out,0.43356220854118593
Daphnet/S03R03E4.test.csv@6.out,0.35372167931341986
Daphnet/S03R02E0.test.csv@4.out,0.4314726350438141
Daphnet/S03R01E1.test.csv@8.out,0.39413837988116496
Daphnet/S09R01E2.test.csv@8.out,0.37122399196748473
Daphnet/S03R02E0.test.csv@6.out,0.4671886357256746
Daphnet/S03R02E0.test.csv@7.out,0.44055725125710815
Daphnet/S03R03E4.test.csv@4.out,0.4007691758460499
Daphnet/S01R02E0.test.csv@4.out,0.5166713520652405
Daphnet/S03R02E0.test.csv@3.out,0.40478021602465686
Daphnet/S03R02E0.test.csv@2.out,0.45963175667646555
Daphnet/S03R03E4.test.csv@1.out,0.29677350409637954
Daphnet/S03R01E0.test.csv@8.out,0.4586683134233631
Daphnet/S01R02E0.test.csv@1.out,0.49849622307810565
Daphnet/S03R03E4.test.csv@3.out,0.45371973493392165
Daphnet/S03R02E0.test.csv@1.out,0.36718873798841545
Daphnet/S03R03E4.test.csv@2.out,0.42530769519510225
Daphnet/S09R01E0.test.csv@8.out,0.641709446159102
Daphnet/S09R01E0.test.csv@9.out,0.509090853015851
Daphnet/S06R01E2.test.csv@5.out,0.432299717165571
Daphnet/S09R01E0.test.csv@7.out,0.5448621120381655
Daphnet/S09R01E0.test.csv@6.out,0.5087621979273856
Daphnet/S09R01E0.test.csv@4.out,0.46601822664939624
Daphnet/S09R01E0.test.csv@5.out,0.5360929628549223
Daphnet/S08R01E0.test.csv@4.out,0.5327289964211745
Daphnet/S09R01E0.test.csv@1.out,0.562352158580942
Daphnet/S09R01E0.test.csv@2.out,0.5103236845872668
Daphnet/S03R01E1.test.csv@2.out,0.3717180252531586
Daphnet/S03R01E0.test.csv@6.out,0.4354016447255207
Daphnet/S09R01E4.test.csv@4.out,0.4146651694554632
Daphnet/S02R01E0.test.csv@6.out,0.5067826473242089
Daphnet/S03R01E1.test.csv@1.out,0.36107362617380595
Daphnet/S02R01E0.test.csv@4.out,0.5313579736873025
Daphnet/S09R01E4.test.csv@6.out,0.3732090481289342
Daphnet/S03R01E0.test.csv@4.out,0.3760989070905913
Daphnet/S03R01E1.test.csv@4.out,0.3704382791426062
Daphnet/S09R01E2.test.csv@4.out,0.3585498698229368
Daphnet/S09R01E4.test.csv@3.out,0.4470067615449904
Daphnet/S09R01E4.test.csv@2.out,0.4567523120781843
Daphnet/S03R01E1.test.csv@7.out,0.34104435876086125
Daphnet/S03R01E0.test.csv@3.out,0.4049580117955027
Daphnet/S03R02E0.test.csv@9.out,0.5033688419739378
Daphnet/S03R02E0.test.csv@8.out,0.4754409616761554
Daphnet/S09R01E4.test.csv@1.out,0.3520541822744056
Daphnet/S02R01E0.test.csv@3.out,0.4718337008372932
Dodgers/101-freeway-traffic.test.out,0.6333442716092376
ECG/MBA_ECG14046_data_27.out,0.5586380082283031
ECG/MBA_ECG14046_data_33.out,0.8930659153062621
ECG/MBA_ECG14046_data_32.out,0.8978319273645373
ECG/MBA_ECG14046_data_26.out,0.7080611558870709
ECG/MBA_ECG14046_data_30.out,0.8976895551615112
ECG/MBA_ECG14046_data_24.out,0.7397991491627672
ECG/MBA_ECG820_data.out,0.5129975109601973
ECG/MBA_ECG14046_data_18.out,0.4514820853558655
ECG/MBA_ECG14046_data_19.out,0.5766402441746922
ECG/MBA_ECG14046_data_25.out,0.8696130406861837
ECG/MBA_ECG14046_data_31.out,0.6256304065815944
ECG/MBA_ECG14046_data_35.out,0.6767270729540878
ECG/MBA_ECG14046_data_21.out,0.9407197218243817
ECG/MBA_ECG803_data.out,0.6150359715603169
ECG/MBA_ECG14046_data_20.out,0.530489483454438
ECG/MBA_ECG14046_data_34.out,0.6315314664315057
ECG/MBA_ECG14046_data_22.out,0.6760184291543765
ECG/MBA_ECG14046_data_36.out,0.6551947028337395
ECG/MBA_ECG14046_data_37.out,0.9154502461880124
ECG/MBA_ECG14046_data_23.out,0.6547285583804687
ECG/MBA_ECG14046_data_44.out,0.8028406432461636
ECG/MBA_ECG805_data.out,0.4664850056822403
ECG/MBA_ECG14046_data_45.out,0.6940919859415163
ECG/MBA_ECG14046_data_46.out,0.6264806609752298
ECG/MBA_ECG14046_data_42.out,0.5282250351825861
ECG/MBA_ECG14046_data_43.out,0.6758172123013365
ECG/MBA_ECG14046_data_41.out,0.8318200058159683
ECG/MBA_ECG14046_data_8.out,0.6437651535898015
ECG/MBA_ECG14046_data_9.out,0.7442279819183552
ECG/MBA_ECG14046_data_40.out,0.4648710858558955
ECG/MBA_ECG14046_data_4.out,0.3697832915591421
ECG/MBA_ECG14046_data_5.out,0.6201302808447466
ECG/MBA_ECG14046_data_7.out,0.6592318147624454
ECG/MBA_ECG801_data.out,0.41303811719381417
ECG/MBA_ECG14046_data_6.out,0.7016177797445157
ECG/MBA_ECG14046_data_2.out,0.5930593534694268
ECG/MBA_ECG14046_data_3.out,0.7654838999326526
ECG/MBA_ECG14046_data_1.out,0.5172616961540139
ECG/MBA_ECG14046_data_0.out,0.7122501220649078
ECG/MBA_ECG14046_data_12.out,0.43893806558366216
ECG/MBA_ECG14046_data_13.out,0.878124703291206
ECG/MBA_ECG14046_data_11.out,0.9424724755649005
ECG/MBA_ECG14046_data_39.out,0.41218677119524316
ECG/MBA_ECG14046_data_38.out,0.5475711393797327
ECG/MBA_ECG14046_data_10.out,0.9771967707181769
ECG/MBA_ECG14046_data_28.out,0.7078519482109222
ECG/MBA_ECG14046_data_14.out,0.5733781454678226
ECG/MBA_ECG14046_data_15.out,0.5919930544306339
ECG/MBA_ECG14046_data_29.out,0.8309147376846696
ECG/MBA_ECG14046_data_17.out,0.5764985776895764
ECG/MBA_ECG806_data.out,0.7259287495452235
ECG/MBA_ECG14046_data_16.out,0.6158273488892742
Genesis/genesis-anomalies.test.csv@1.out,0.8985647173491823
Genesis/genesis-anomalies.test.csv@3.out,0.8687590887752841
Genesis/genesis-anomalies.test.csv@6.out,0.5963022083673413
Genesis/genesis-anomalies.test.csv@5.out,0.7978821960773693
Genesis/genesis-anomalies.test.csv@17.out,0.2868358290224264
Genesis/genesis-anomalies.test.csv@13.out,0.7964200496310707
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@2.out,0.1190066185582264
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@10.out,0.49319331488410056
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@4.out,0.5640396213338564
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@10.out,0.4929754447777406
GHL/06_Lev_fault_Temp_corr_seed_29_vars_23.test.csv@10.out,0.4936970823673778
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@1.out,0.4975686188902672
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@1.out,0.49723470510471673
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@8.out,0.4940153830973031
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@2.out,0.38776973687000305
GHL/06_Lev_fault_Temp_corr_seed_29_vars_23.test.csv@8.out,0.4924307571090891
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@13.out,0.19646604001294768
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@13.out,0.535034882132734
GHL/06_Lev_fault_Temp_corr_seed_29_vars_23.test.csv@13.out,0.8858042548182936
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@8.out,0.49252795551935125
GHL/40_Lev_corr_Temp_fault_seed_180_vars_23.test.csv@3.out,0.7074424904791734
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@10.out,0.4918526067476048
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@2.out,0.47850567123627863
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@13.out,0.11029675092124305
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@13.out,0.1219755988622852
GHL/45_Lev_corr_Temp_fault_seed_193_vars_23.test.csv@3.out,0.6171408004040626
GHL/34_Lev_corr_Temp_fault_seed_151_vars_23.test.csv@13.out,0.5700457433120971
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@4.out,0.8471061434396536
