714.0,1.0
713.5,1.0
708.25,1.0
704.5,1.0
701.0,1.0
701.666666666667,1.0
699.0,1.0
689.333333333333,1.0
688.0,1.0
690.25,1.0
691.0,1.0
683.5,1.0
687.5,1.0
686.0,1.0
680.5,1.0
681.5,0.0
685.0,0.0
685.0,0.0
689.0,0.0
689.5,0.0
689.0,0.0
691.0,0.0
688.0,0.0
689.5,0.0
689.0,0.0
685.666666666667,0.0
687.0,0.0
688.0,0.0
670.0,0.0
668.666666666667,0.0
670.0,0.0
667.0,0.0
664.5,0.0
670.0,0.0
670.333333333333,0.0
672.0,0.0
658.0,0.0
660.5,0.0
658.0,0.0
655.0,0.0
654.25,0.0
648.0,0.0
648.666666666667,0.0
646.0,0.0
646.0,0.0
641.5,0.0
639.0,0.0
640.0,0.0
630.5,0.0
629.333333333333,0.0
632.0,0.0
636.5,0.0
627.5,0.0
626.0,0.0
625.5,0.0
623.5,0.0
624.666666666667,0.0
622.0,0.0
621.0,0.0
626.5,0.0
622.0,0.0
620.0,0.0
621.5,0.0
616.333333333333,0.0
609.0,0.0
614.0,0.0
613.5,0.0
611.0,0.0
612.0,0.0
608.0,0.0
605.5,0.0
608.5,0.0
608.5,0.0
602.5,0.0
598.0,0.0
595.0,0.0
591.0,0.0
591.0,0.0
595.0,0.0
594.333333333333,0.0
593.5,0.0
592.0,0.0
586.5,0.0
586.0,0.0
586.0,0.0
584.5,0.0
584.5,0.0
585.5,0.0
584.666666666667,0.0
577.0,0.0
580.0,0.0
582.0,0.0
580.0,0.0
578.0,0.0
576.5,0.0
580.0,0.0
572.5,0.0
567.0,0.0
568.0,0.0
574.5,0.0
564.333333333333,0.0
563.0,0.0
564.5,0.0
566.333333333333,0.0
562.0,0.0
565.5,0.0
570.0,0.0
562.0,0.0
560.0,0.0
558.0,0.0
556.0,0.0
557.0,0.0
556.5,0.0
557.5,0.0
555.0,0.0
555.0,0.0
553.0,0.0
549.5,0.0
548.5,0.0
551.5,0.0
548.5,0.0
548.0,0.0
547.5,0.0
553.0,0.0
547.5,0.0
548.666666666667,0.0
540.0,0.0
538.0,0.0
542.0,0.0
542.0,0.0
538.0,0.0
537.666666666667,0.0
537.5,0.0
536.0,0.0
534.5,0.0
532.5,0.0
530.0,0.0
529.5,0.0
531.0,0.0
533.333333333333,0.0
531.0,0.0
529.0,0.0
528.5,0.0
525.0,0.0
528.5,0.0
530.5,0.0
528.0,0.0
526.0,0.0
530.0,0.0
533.333333333333,0.0
529.0,0.0
528.0,0.0
526.0,0.0
526.0,0.0
521.0,0.0
518.0,0.0
515.5,0.0
520.0,0.0
523.5,0.0
525.5,0.0
525.5,0.0
514.0,0.0
518.0,0.0
518.0,0.0
520.0,0.0
521.0,0.0
518.0,0.0
517.0,0.0
511.5,0.0
514.0,0.0
515.5,0.0
517.0,0.0
515.0,0.0
512.0,0.0
515.0,0.0
511.0,0.0
514.0,0.0
508.0,0.0
509.75,0.0
508.75,0.0
508.5,0.0
507.0,0.0
507.0,0.0
503.5,0.0
504.0,0.0
504.0,0.0
500.5,0.0
500.0,0.0
503.5,0.0
503.0,0.0
502.5,0.0
502.0,0.0
502.0,0.0
502.5,0.0
497.0,0.0
501.5,0.0
504.0,0.0
501.0,0.0
493.75,0.0
500.0,0.0
504.5,0.0
504.0,0.0
501.0,0.0
499.0,0.0
502.0,0.0
503.5,0.0
500.666666666667,0.0
493.0,0.0
492.5,0.0
493.0,0.0
495.5,0.0
492.666666666667,0.0
490.0,0.0
493.0,0.0
494.666666666667,0.0
496.0,0.0
491.0,0.0
490.5,0.0
490.0,0.0
491.0,0.0
491.666666666667,0.0
493.5,0.0
493.75,0.0
490.0,0.0
488.0,0.0
490.0,0.0
487.0,0.0
492.5,0.0
493.5,0.0
493.333333333333,0.0
488.0,0.0
487.5,0.0
485.333333333333,0.0
484.0,0.0
489.0,0.0
488.0,0.0
493.0,0.0
491.0,0.0
488.0,0.0
487.25,0.0
489.0,0.0
489.0,0.0
486.0,0.0
484.666666666667,0.0
485.0,0.0
487.0,0.0
492.0,0.0
490.666666666667,0.0
488.0,0.0
485.5,0.0
486.0,0.0
485.5,0.0
486.0,0.0
480.0,0.0
481.0,0.0
481.666666666667,0.0
485.5,0.0
485.0,0.0
473.0,0.0
475.0,0.0
486.0,0.0
481.5,0.0
483.0,0.0
479.0,0.0
479.0,0.0
479.0,0.0
479.0,0.0
479.0,0.0
477.0,0.0
477.5,0.0
477.5,0.0
480.0,0.0
480.0,0.0
482.0,0.0
480.333333333333,0.0
477.5,0.0
476.0,0.0
479.0,0.0
471.0,0.0
474.0,0.0
477.5,0.0
476.0,0.0
474.25,0.0
475.0,0.0
476.5,0.0
474.5,0.0
478.0,0.0
475.333333333333,0.0
477.0,0.0
