,NORMA
Daphnet/S01R02E0.test.csv@6.out,0.8410358842757106
Daphnet/S03R03E4.test.csv@6.out,0.16335750718166253
Daphnet/S03R02E0.test.csv@4.out,0.19266424352184625
Daphnet/S03R01E1.test.csv@8.out,0.21782081052054922
Daphnet/S09R01E2.test.csv@8.out,0.14843950834358055
Daphnet/S03R02E0.test.csv@6.out,0.2178889352012754
Daphnet/S03R02E0.test.csv@7.out,0.1032902805196963
Daphnet/S03R03E4.test.csv@4.out,0.3845075221253206
Daphnet/S01R02E0.test.csv@4.out,0.8527171268348713
Daphnet/S03R02E0.test.csv@3.out,0.3538095589869166
Daphnet/S03R02E0.test.csv@2.out,0.20022886614503424
Daphnet/S03R03E4.test.csv@1.out,0.5049067206897155
Daphnet/S03R01E0.test.csv@8.out,0.1770157545419255
Daphnet/S01R02E0.test.csv@1.out,0.7827532397355049
Daphnet/S03R03E4.test.csv@3.out,0.586399836706209
Daphnet/S03R02E0.test.csv@1.out,0.3258513427164052
Daphnet/S03R03E4.test.csv@2.out,0.2814213250266666
Daphnet/S09R01E0.test.csv@8.out,0.8307987184683173
Daphnet/S09R01E0.test.csv@9.out,0.835664645153421
Daphnet/S06R01E2.test.csv@5.out,0.6018419340236842
Daphnet/S09R01E0.test.csv@7.out,0.7909294494454023
Daphnet/S09R01E0.test.csv@6.out,0.8495880780402555
Daphnet/S09R01E0.test.csv@4.out,0.860472836699644
Daphnet/S09R01E0.test.csv@5.out,0.8369362269583014
Daphnet/S08R01E0.test.csv@4.out,0.7668672633217087
Daphnet/S09R01E0.test.csv@1.out,0.8368620093057754
Daphnet/S09R01E0.test.csv@2.out,0.8469132348354397
Daphnet/S03R01E1.test.csv@2.out,0.1670378411860321
Daphnet/S03R01E0.test.csv@6.out,0.1720694292488247
Daphnet/S09R01E4.test.csv@4.out,0.4204158363620977
Daphnet/S02R01E0.test.csv@6.out,0.7355521118611518
Daphnet/S03R01E1.test.csv@1.out,0.1750541329588703
Daphnet/S02R01E0.test.csv@4.out,0.7371080094277157
Daphnet/S09R01E4.test.csv@6.out,0.1546754878953535
Daphnet/S03R01E0.test.csv@4.out,0.17089606913569358
Daphnet/S03R01E1.test.csv@4.out,0.17626288648709537
Daphnet/S09R01E2.test.csv@4.out,0.18423903473705575
Daphnet/S09R01E4.test.csv@3.out,0.5661959580326656
Daphnet/S09R01E4.test.csv@2.out,0.3211957714027689
Daphnet/S03R01E1.test.csv@7.out,0.1620818477869245
Daphnet/S03R01E0.test.csv@3.out,0.157745977827247
Daphnet/S03R02E0.test.csv@9.out,0.28869199990086253
Daphnet/S03R02E0.test.csv@8.out,0.1914632664664816
Daphnet/S09R01E4.test.csv@1.out,0.35254130471636463
Daphnet/S02R01E0.test.csv@3.out,0.719702544578286
Dodgers/101-freeway-traffic.test.out,0.603171891063334
ECG/MBA_ECG14046_data_27.out,0.9885625452828777
ECG/MBA_ECG14046_data_33.out,0.9808101800893035
ECG/MBA_ECG14046_data_32.out,0.9895312739967913
ECG/MBA_ECG14046_data_26.out,0.9851301358868828
ECG/MBA_ECG14046_data_30.out,0.9928837845700258
ECG/MBA_ECG14046_data_24.out,0.9944681754193346
ECG/MBA_ECG820_data.out,0.972169580153011
ECG/MBA_ECG14046_data_18.out,0.8794515466383154
ECG/MBA_ECG14046_data_19.out,0.992449370799858
ECG/MBA_ECG14046_data_25.out,0.9719234115721062
ECG/MBA_ECG14046_data_31.out,0.9779381600211573
ECG/MBA_ECG14046_data_35.out,0.9785858782685861
ECG/MBA_ECG14046_data_21.out,0.9952158375080294
ECG/MBA_ECG803_data.out,0.9976573628930064
ECG/MBA_ECG14046_data_20.out,0.9909371157220321
ECG/MBA_ECG14046_data_34.out,0.9599057860978287
ECG/MBA_ECG14046_data_22.out,0.9708369121058052
ECG/MBA_ECG14046_data_36.out,0.9573555904623473
ECG/MBA_ECG14046_data_37.out,0.9413451349376204
