,files,choice
0,OBSEA/2023-10-21.out,7
1,OBSEA/2023-11-06.out,0
2,OBSEA/2022-03-15.out,0
3,OBSEA/2022-03-02.out,0
4,OBSEA/2022-03-28.out,0
5,OBSEA/2023-07-28.out,7
6,OBSEA/2022-10-13.out,7
7,OBSEA/2022-04-09.out,0
8,OBSEA/2023-10-11.out,7
9,OBSEA/2023-08-24.out,7
10,OBSEA/2022-07-31.out,7
11,OBSEA/2022-03-07.out,0
12,OBSEA/2022-12-20.out,0
13,OBSEA/2022-08-07.out,7
14,OBSEA/2023-11-05.out,0
15,OBSEA/2023-04-26.out,0
16,OBSEA/2023-06-21.out,7
17,OBSEA/2022-09-06.out,7
18,OBSEA/2022-03-06.out,0
19,OBSEA/2022-05-14.out,0
20,OBSEA/2023-05-16.out,0
21,OBSEA/2023-07-30.out,7
22,OBSEA/2022-01-12.out,0
23,OBSEA/2022-09-26.out,7
24,OBSEA/2022-09-27.out,7
25,OBSEA/2023-06-23.out,7
26,OBSEA/2023-10-25.out,7
27,OBSEA/2023-08-16.out,7
28,OBSEA/2022-10-15.out,7
29,OBSEA/2023-08-18.out,7
30,OBSEA/2023-09-28.out,7
31,OBSEA/2022-05-07.out,0
32,OBSEA/2022-01-02.out,0
33,OBSEA/2023-05-01.out,0
34,OBSEA/2022-07-26.out,7
35,OBSEA/2023-05-31.out,0
36,OBSEA/2022-07-02.out,7
37,OBSEA/2023-08-20.out,7
38,OBSEA/2023-02-09.out,0
39,OBSEA/2022-08-17.out,7
40,OBSEA/2022-02-21.out,0
41,OBSEA/2023-09-08.out,7
42,OBSEA/2023-04-21.out,0
43,OBSEA/2023-09-22.out,7
44,OBSEA/2022-04-20.out,0
45,OBSEA/2022-10-12.out,7
46,OBSEA/2023-08-28.out,7
47,OBSEA/2023-09-26.out,7
48,OBSEA/2023-05-15.out,0
49,OBSEA/2023-03-09.out,0
50,OBSEA/2023-01-02.out,0
51,OBSEA/2023-11-07.out,0
52,OBSEA/2023-04-17.out,0
53,OBSEA/2022-08-29.out,7
54,OBSEA/2023-05-08.out,0
55,OBSEA/2023-05-29.out,0
56,OBSEA/2023-06-14.out,0
57,OBSEA/2022-01-25.out,0
58,OBSEA/2022-10-06.out,7
59,OBSEA/2023-01-05.out,0
60,OBSEA/2023-02-20.out,0
61,OBSEA/2023-09-13.out,7
62,OBSEA/2023-02-15.out,0
63,OBSEA/2023-09-03.out,7
64,OBSEA/2022-08-31.out,7
65,OBSEA/2023-04-07.out,0
66,OBSEA/2023-07-12.out,7
67,OBSEA/2022-08-30.out,7
68,OBSEA/2022-01-08.out,0
69,OBSEA/2022-03-08.out,0
70,OBSEA/2023-06-08.out,7
71,OBSEA/2023-10-12.out,7
72,OBSEA/2023-10-05.out,7
73,OBSEA/2022-10-01.out,7
74,OBSEA/2022-02-15.out,0
75,OBSEA/2022-08-03.out,7
76,OBSEA/2022-02-24.out,0
77,OBSEA/2022-08-14.out,7
78,OBSEA/2022-09-29.out,7
79,OBSEA/2022-08-04.out,7
80,OBSEA/2023-08-10.out,7
81,OBSEA/2023-09-07.out,7
82,OBSEA/2022-07-25.out,7
83,OBSEA/2023-10-23.out,7
84,OBSEA/2023-09-04.out,7
85,OBSEA/2023-09-02.out,7
86,OBSEA/2022-08-06.out,7
87,OBSEA/2022-04-26.out,0
88,OBSEA/2022-05-03.out,0
89,OBSEA/2022-04-02.out,0
90,OBSEA/2023-08-15.out,7
91,OBSEA/2022-12-22.out,0
92,OBSEA/2022-03-24.out,0
93,OBSEA/2023-04-14.out,0
94,OBSEA/2022-03-21.out,0
95,OBSEA/2023-08-21.out,7
96,OBSEA/2022-03-27.out,0
97,OBSEA/2022-07-24.out,7
98,OBSEA/2023-02-03.out,0
99,OBSEA/2022-01-20.out,0
100,OBSEA/2023-05-20.out,0
101,OBSEA/2023-01-08.out,0
102,OBSEA/2022-09-05.out,7
103,OBSEA/2023-10-18.out,7
104,OBSEA/2022-01-17.out,0
105,OBSEA/2022-09-18.out,7
106,OBSEA/2023-10-10.out,0
107,OBSEA/2022-06-02.out,7
108,OBSEA/2023-07-18.out,7
109,OBSEA/2022-08-09.out,7
110,OBSEA/2022-09-01.out,7
111,OBSEA/2023-01-22.out,0
112,OBSEA/2022-12-27.out,0
113,OBSEA/2023-05-18.out,0
114,OBSEA/2023-10-14.out,7
115,OBSEA/2022-02-13.out,0
116,OBSEA/2022-05-13.out,0
117,OBSEA/2022-07-04.out,7
118,OBSEA/2022-04-08.out,0
119,OBSEA/2023-10-03.out,7
120,OBSEA/2022-04-12.out,0
121,OBSEA/2022-07-15.out,7
122,OBSEA/2022-07-28.out,7
123,OBSEA/2022-01-29.out,0
124,OBSEA/2022-01-10.out,0
125,OBSEA/2023-05-12.out,0
126,OBSEA/2022-08-10.out,7
127,OBSEA/2023-02-27.out,0
128,OBSEA/2023-04-15.out,0
129,OBSEA/2022-02-23.out,0
130,OBSEA/2022-04-16.out,0
131,OBSEA/2023-08-27.out,7
132,OBSEA/2023-03-24.out,0
133,OBSEA/2022-12-23.out,0
134,OBSEA/2022-09-12.out,7
135,OBSEA/2023-05-10.out,0
136,OBSEA/2023-03-25.out,0
137,OBSEA/2022-03-23.out,0
138,OBSEA/2022-04-28.out,0
139,OBSEA/2023-02-28.out,0
140,OBSEA/2022-07-09.out,7
141,OBSEA/2023-08-05.out,7
142,OBSEA/2022-02-22.out,0
143,OBSEA/2023-03-17.out,0
144,OBSEA/2023-04-20.out,0
145,OBSEA/2022-03-30.out,0
146,OBSEA/2023-02-16.out,0
147,OBSEA/2022-02-25.out,0
148,OBSEA/2022-12-31.out,0
149,OBSEA/2023-06-04.out,0
150,OBSEA/2023-04-01.out,0
151,OBSEA/2023-08-02.out,7
152,OBSEA/2023-03-22.out,0
153,OBSEA/2022-12-17.out,0
154,OBSEA/2022-01-28.out,0
155,OBSEA/2022-09-04.out,7
156,OBSEA/2023-02-08.out,0
157,OBSEA/2022-02-16.out,0
158,OBSEA/2023-06-28.out,7
159,OBSEA/2023-06-26.out,7
160,OBSEA/2022-04-24.out,0
161,OBSEA/2023-06-24.out,7
162,OBSEA/2022-04-03.out,0
163,OBSEA/2023-03-13.out,0
164,OBSEA/2022-08-13.out,7
165,OBSEA/2023-02-11.out,0
166,OBSEA/2022-08-16.out,7
167,OBSEA/2023-09-27.out,7
168,OBSEA/2022-05-19.out,0
169,OBSEA/2023-10-24.out,7
170,OBSEA/2022-01-14.out,0
171,OBSEA/2023-03-18.out,0
172,OBSEA/2022-05-18.out,0
173,OBSEA/2022-09-03.out,7
174,OBSEA/2023-07-25.out,7
175,OBSEA/2022-05-22.out,0
176,OBSEA/2022-02-19.out,0
177,OBSEA/2023-04-09.out,0
178,OBSEA/2023-07-27.out,7
179,OBSEA/2023-05-05.out,0
180,OBSEA/2022-03-25.out,0
181,OBSEA/2023-04-18.out,0
182,OBSEA/2023-04-02.out,0
183,OBSEA/2023-09-12.out,7
184,OBSEA/2023-03-11.out,0
185,OBSEA/2023-10-17.out,7
186,OBSEA/2022-02-08.out,0
187,OBSEA/2023-01-26.out,0
188,OBSEA/2022-07-06.out,7
189,OBSEA/2023-05-21.out,0
190,OBSEA/2023-03-12.out,0
191,OBSEA/2023-03-29.out,0
192,OBSEA/2022-09-09.out,7
193,OBSEA/2023-07-31.out,7
194,OBSEA/2023-08-26.out,7
195,OBSEA/2023-10-13.out,7
196,OBSEA/2022-01-23.out,0
