,files,choice
0,OBSEA/2023-03-22.out,4
1,OBSEA/2022-05-16.out,0
2,OBSEA/2022-02-06.out,4
3,OBSEA/2023-02-06.out,4
4,OBSEA/2022-01-27.out,4
5,OBSEA/2022-07-01.out,4
6,OBSEA/2023-03-28.out,4
7,OBSEA/2023-02-24.out,0
8,OBSEA/2023-08-08.out,4
9,OBSEA/2022-09-10.out,4
10,OBSEA/2023-01-02.out,4
11,OBSEA/2022-05-22.out,0
12,OBSEA/2023-04-16.out,4
13,OBSEA/2022-12-28.out,4
14,OBSEA/2023-10-22.out,0
15,OBSEA/2023-10-16.out,0
16,OBSEA/2022-09-09.out,4
17,OBSEA/2022-09-13.out,4
18,OBSEA/2022-05-29.out,0
19,OBSEA/2023-06-16.out,4
20,OBSEA/2022-05-30.out,0
21,OBSEA/2023-07-27.out,4
22,OBSEA/2023-04-15.out,4
23,OBSEA/2023-02-10.out,4
24,OBSEA/2023-03-13.out,4
25,OBSEA/2022-05-02.out,0
26,OBSEA/2022-12-23.out,4
27,OBSEA/2023-07-25.out,0
28,OBSEA/2022-12-29.out,4
29,OBSEA/2022-12-24.out,4
30,OBSEA/2023-05-25.out,4
31,OBSEA/2022-03-01.out,0
32,OBSEA/2022-12-21.out,4
33,OBSEA/2022-05-13.out,4
34,OBSEA/2022-09-07.out,4
35,OBSEA/2022-04-09.out,0
36,OBSEA/2022-03-13.out,0
37,OBSEA/2023-11-06.out,0
38,OBSEA/2023-06-24.out,4
39,OBSEA/2023-04-26.out,4
40,OBSEA/2023-11-07.out,0
41,OBSEA/2023-09-14.out,0
42,OBSEA/2022-09-25.out,4
43,OBSEA/2023-09-26.out,0
44,OBSEA/2022-04-02.out,0
45,OBSEA/2022-09-14.out,4
46,OBSEA/2022-12-18.out,4
47,OBSEA/2023-09-13.out,0
48,OBSEA/2023-08-22.out,4
49,OBSEA/2023-07-22.out,0
50,OBSEA/2022-08-26.out,4
51,OBSEA/2023-06-06.out,4
52,OBSEA/2022-02-20.out,4
53,OBSEA/2022-08-31.out,4
54,OBSEA/2022-03-31.out,0
55,OBSEA/2022-02-11.out,4
56,OBSEA/2023-04-24.out,4
57,OBSEA/2022-07-06.out,0
58,OBSEA/2023-02-28.out,4
59,OBSEA/2022-02-02.out,4
60,OBSEA/2022-08-06.out,4
61,OBSEA/2023-01-28.out,4
62,OBSEA/2023-02-16.out,4
63,OBSEA/2022-01-08.out,0
64,OBSEA/2022-08-21.out,4
65,OBSEA/2023-10-23.out,0
66,OBSEA/2023-09-01.out,0
67,OBSEA/2023-08-28.out,0
68,OBSEA/2023-02-02.out,4
69,OBSEA/2022-04-17.out,0
70,OBSEA/2022-03-11.out,0
71,OBSEA/2022-07-27.out,4
72,OBSEA/2022-08-01.out,4
73,OBSEA/2023-02-12.out,4
74,OBSEA/2022-03-24.out,0
75,OBSEA/2022-09-04.out,4
76,OBSEA/2023-10-08.out,0
77,OBSEA/2022-02-03.out,4
78,OBSEA/2022-05-18.out,0
79,OBSEA/2023-10-06.out,0
80,OBSEA/2022-03-23.out,0
81,OBSEA/2022-07-02.out,0
82,OBSEA/2023-06-02.out,4
83,OBSEA/2023-01-30.out,4
84,OBSEA/2022-01-16.out,0
85,OBSEA/2023-10-09.out,0
86,OBSEA/2023-02-13.out,4
87,OBSEA/2023-10-04.out,0
88,OBSEA/2022-08-03.out,4
89,OBSEA/2022-12-26.out,4
90,OBSEA/2022-06-01.out,0
91,OBSEA/2022-03-02.out,0
92,OBSEA/2022-04-30.out,4
93,OBSEA/2022-01-15.out,0
94,OBSEA/2023-06-11.out,4
95,OBSEA/2022-05-31.out,0
96,OBSEA/2022-09-02.out,4
97,OBSEA/2023-05-22.out,4
98,OBSEA/2023-06-20.out,4
99,OBSEA/2022-04-27.out,0
100,OBSEA/2023-06-23.out,4
101,OBSEA/2023-05-17.out,4
102,OBSEA/2022-08-27.out,4
103,OBSEA/2022-03-04.out,0
104,OBSEA/2022-08-19.out,4
105,OBSEA/2022-04-15.out,0
106,OBSEA/2022-04-11.out,0
107,OBSEA/2023-05-15.out,4
108,OBSEA/2022-02-08.out,4
109,OBSEA/2023-10-10.out,0
110,OBSEA/2023-01-26.out,4
111,OBSEA/2023-11-05.out,0
112,OBSEA/2022-12-17.out,4
113,OBSEA/2022-05-09.out,0
114,OBSEA/2022-03-25.out,0
115,OBSEA/2023-02-15.out,4
116,OBSEA/2022-03-09.out,0
117,OBSEA/2022-04-25.out,0
118,OBSEA/2023-03-27.out,4
119,OBSEA/2023-07-15.out,4
120,OBSEA/2023-03-20.out,4
121,OBSEA/2023-09-21.out,4
122,OBSEA/2022-07-13.out,0
123,OBSEA/2023-06-04.out,4
124,OBSEA/2023-06-14.out,4
125,OBSEA/2023-02-03.out,4
126,OBSEA/2022-05-10.out,0
127,OBSEA/2023-05-29.out,4
128,OBSEA/2022-08-09.out,4
129,OBSEA/2022-01-31.out,4
130,OBSEA/2023-04-10.out,4
131,OBSEA/2022-06-05.out,4
132,OBSEA/2023-07-28.out,0
133,OBSEA/2022-12-22.out,4
134,OBSEA/2023-03-29.out,4
135,OBSEA/2022-02-12.out,4
136,OBSEA/2022-04-21.out,0
137,OBSEA/2022-12-27.out,4
138,OBSEA/2022-03-08.out,0
139,OBSEA/2023-08-01.out,0
140,OBSEA/2022-01-03.out,0
141,OBSEA/2023-01-27.out,4
142,OBSEA/2023-07-19.out,0
143,OBSEA/2023-07-26.out,4
144,OBSEA/2022-01-09.out,0
145,OBSEA/2023-10-19.out,4
146,OBSEA/2022-03-12.out,0
147,OBSEA/2023-06-27.out,4
148,OBSEA/2023-10-02.out,0
149,OBSEA/2023-05-18.out,4
150,OBSEA/2023-07-31.out,0
151,OBSEA/2023-03-17.out,4
152,OBSEA/2022-08-04.out,4
153,OBSEA/2022-08-23.out,4
154,OBSEA/2023-03-23.out,4
155,OBSEA/2022-08-11.out,4
156,OBSEA/2022-08-30.out,4
157,OBSEA/2023-07-30.out,0
158,OBSEA/2022-09-06.out,4
159,OBSEA/2023-04-06.out,4
160,OBSEA/2023-09-17.out,4
161,OBSEA/2023-01-23.out,4
162,OBSEA/2022-10-07.out,4
163,OBSEA/2023-07-10.out,0
164,OBSEA/2022-08-05.out,4
165,OBSEA/2022-03-27.out,0
166,OBSEA/2023-06-03.out,4
167,OBSEA/2023-02-22.out,4
168,OBSEA/2023-02-04.out,4
169,OBSEA/2023-05-31.out,4
170,OBSEA/2022-10-09.out,4
171,OBSEA/2023-06-28.out,4
172,OBSEA/2023-03-25.out,4
173,OBSEA/2023-05-10.out,4
174,OBSEA/2022-09-21.out,4
175,OBSEA/2022-08-14.out,4
176,OBSEA/2022-07-28.out,4
177,OBSEA/2023-05-06.out,4
178,OBSEA/2022-05-17.out,0
179,OBSEA/2023-11-01.out,0
180,OBSEA/2023-02-09.out,4
181,OBSEA/2022-04-22.out,0
182,OBSEA/2023-08-18.out,0
183,OBSEA/2023-09-08.out,0
184,OBSEA/2022-04-29.out,4
185,OBSEA/2023-05-07.out,4
186,OBSEA/2023-03-16.out,4
187,OBSEA/2022-08-15.out,4
188,OBSEA/2023-09-30.out,4
189,OBSEA/2023-01-04.out,4
190,OBSEA/2022-09-03.out,4
191,OBSEA/2022-04-20.out,0
192,OBSEA/2022-03-16.out,0
193,OBSEA/2022-07-22.out,4
194,OBSEA/2023-09-11.out,4
195,OBSEA/2023-10-07.out,0
196,OBSEA/2023-06-08.out,4
197,OBSEA/2023-11-04.out,0
198,OBSEA/2023-03-21.out,4
199,OBSEA/2023-09-12.out,4
200,OBSEA/2023-08-26.out,4
201,OBSEA/2022-09-19.out,4
202,OBSEA/2023-06-26.out,4
203,OBSEA/2023-09-16.out,4
204,OBSEA/2023-07-14.out,4
205,OBSEA/2022-02-22.out,4
206,OBSEA/2022-10-05.out,4
207,OBSEA/2022-10-12.out,4
208,OBSEA/2023-05-11.out,4
209,OBSEA/2023-09-28.out,0
210,OBSEA/2023-09-25.out,0
211,OBSEA/2022-07-14.out,0
212,OBSEA/2022-08-10.out,4
213,OBSEA/2023-05-05.out,4
214,OBSEA/2023-09-29.out,0
215,OBSEA/2022-05-21.out,0
216,OBSEA/2022-02-16.out,4
217,OBSEA/2022-05-05.out,0
218,OBSEA/2023-05-23.out,4
219,OBSEA/2022-08-13.out,4
220,OBSEA/2022-09-29.out,4
221,OBSEA/2023-01-16.out,4
222,OBSEA/2022-02-07.out,4
223,OBSEA/2022-09-08.out,4
224,OBSEA/2023-01-22.out,4
225,OBSEA/2022-10-01.out,4
226,OBSEA/2023-03-18.out,4
227,OBSEA/2022-08-20.out,4
228,OBSEA/2022-12-25.out,4
229,OBSEA/2023-02-21.out,4
230,OBSEA/2022-03-05.out,0
231,OBSEA/2023-03-10.out,4
232,OBSEA/2023-04-22.out,4
233,OBSEA/2023-09-18.out,4
234,OBSEA/2023-10-30.out,0
235,OBSEA/2023-02-19.out,4
236,OBSEA/2022-05-07.out,0
237,OBSEA/2022-01-20.out,0
238,OBSEA/2023-09-24.out,0
239,OBSEA/2023-05-16.out,4
240,OBSEA/2023-08-14.out,4
241,OBSEA/2022-04-26.out,0
242,OBSEA/2022-04-12.out,0
243,OBSEA/2022-02-19.out,4
244,OBSEA/2022-01-04.out,0
245,OBSEA/2022-12-15.out,4
246,OBSEA/2023-01-29.out,4
247,OBSEA/2023-10-03.out,4
248,OBSEA/2022-01-06.out,0
249,OBSEA/2023-08-30.out,0
250,OBSEA/2022-10-16.out,4
251,OBSEA/2023-07-06.out,0
252,OBSEA/2022-01-25.out,0
253,OBSEA/2022-12-30.out,4
254,OBSEA/2023-06-07.out,4
255,OBSEA/2023-02-01.out,4
256,OBSEA/2023-07-23.out,4
257,OBSEA/2023-07-18.out,4
258,OBSEA/2023-08-20.out,4
259,OBSEA/2022-05-11.out,0
260,OBSEA/2022-01-23.out,0
261,OBSEA/2022-03-10.out,0
262,OBSEA/2023-05-27.out,4
263,OBSEA/2023-05-01.out,4
264,OBSEA/2022-08-07.out,4
265,OBSEA/2022-05-08.out,4
266,OBSEA/2022-03-22.out,4
267,OBSEA/2022-02-26.out,0
268,OBSEA/2023-06-12.out,4
269,OBSEA/2022-01-12.out,0
270,OBSEA/2022-02-14.out,4
271,OBSEA/2023-02-18.out,4
272,OBSEA/2022-05-06.out,4
273,OBSEA/2023-07-09.out,0
274,OBSEA/2022-04-13.out,0
275,OBSEA/2022-07-29.out,4
276,OBSEA/2023-08-12.out,4
277,OBSEA/2022-10-17.out,4
278,OBSEA/2022-07-08.out,4
279,OBSEA/2022-03-28.out,0
280,OBSEA/2022-10-10.out,4
281,OBSEA/2023-09-20.out,4
282,OBSEA/2022-07-31.out,4
283,OBSEA/2022-09-15.out,4
284,OBSEA/2022-09-05.out,4
285,OBSEA/2022-09-17.out,4
286,OBSEA/2023-08-19.out,4
287,OBSEA/2022-10-19.out,4
288,OBSEA/2023-03-12.out,4
289,OBSEA/2023-07-11.out,0
290,OBSEA/2022-07-30.out,4
291,OBSEA/2023-04-14.out,4
292,OBSEA/2022-07-04.out,0
293,OBSEA/2023-04-12.out,4
294,OBSEA/2023-01-25.out,4
295,OBSEA/2023-08-24.out,0
296,OBSEA/2023-08-11.out,4
297,OBSEA/2022-06-02.out,4
298,OBSEA/2023-07-05.out,0
299,OBSEA/2023-08-05.out,4
300,OBSEA/2023-07-21.out,0
301,OBSEA/2023-04-30.out,4
302,OBSEA/2022-07-23.out,4
303,OBSEA/2022-03-20.out,0
304,OBSEA/2023-09-19.out,4
305,OBSEA/2022-03-03.out,0
306,OBSEA/2022-08-16.out,4
307,OBSEA/2022-09-28.out,4
308,OBSEA/2022-07-07.out,4
309,OBSEA/2022-05-04.out,4
310,OBSEA/2023-09-07.out,0
311,OBSEA/2022-02-05.out,4
312,OBSEA/2023-03-08.out,4
313,OBSEA/2022-07-09.out,4
314,OBSEA/2023-08-10.out,4
315,OBSEA/2023-08-04.out,4
316,OBSEA/2022-06-30.out,4
317,OBSEA/2022-04-10.out,0
318,OBSEA/2022-08-12.out,4
319,OBSEA/2022-05-28.out,0
320,OBSEA/2022-12-16.out,4
321,OBSEA/2022-02-23.out,0
322,OBSEA/2023-03-30.out,4
323,OBSEA/2022-09-22.out,4
324,OBSEA/2022-01-01.out,0
325,OBSEA/2023-06-15.out,4
326,OBSEA/2023-06-09.out,4
327,OBSEA/2022-03-18.out,0
328,OBSEA/2022-05-15.out,4
329,OBSEA/2022-01-02.out,0
330,OBSEA/2022-02-13.out,4
331,OBSEA/2023-04-29.out,4
332,OBSEA/2023-09-23.out,4
333,OBSEA/2022-01-29.out,4
334,OBSEA/2022-09-18.out,4
335,OBSEA/2023-02-07.out,4
336,OBSEA/2022-03-06.out,0
337,OBSEA/2023-02-27.out,0
338,OBSEA/2023-01-06.out,4
339,OBSEA/2023-04-20.out,4
340,OBSEA/2023-06-10.out,4
341,OBSEA/2023-05-04.out,4
342,OBSEA/2023-04-04.out,4
343,OBSEA/2023-03-19.out,4
344,OBSEA/2022-01-22.out,0
345,OBSEA/2023-07-12.out,4
346,OBSEA/2023-10-25.out,0
347,OBSEA/2023-11-02.out,0
348,OBSEA/2022-01-24.out,0
349,OBSEA/2023-01-03.out,4
350,OBSEA/2022-02-25.out,0
351,OBSEA/2023-06-29.out,4
352,OBSEA/2022-01-13.out,0
353,OBSEA/2022-01-28.out,4
354,OBSEA/2023-03-24.out,4
355,OBSEA/2023-04-01.out,4
356,OBSEA/2022-09-24.out,4
357,OBSEA/2022-04-23.out,0
358,OBSEA/2023-07-17.out,4
359,OBSEA/2022-01-14.out,0
360,OBSEA/2023-10-12.out,0
361,OBSEA/2023-06-05.out,4
362,OBSEA/2023-05-30.out,4
363,OBSEA/2023-08-02.out,0
364,OBSEA/2022-04-04.out,0
365,OBSEA/2023-01-09.out,4
366,OBSEA/2022-05-27.out,4
367,OBSEA/2023-04-09.out,4
368,OBSEA/2022-09-30.out,4
369,OBSEA/2023-05-13.out,4
370,OBSEA/2023-06-19.out,4
371,OBSEA/2023-10-15.out,0
372,OBSEA/2023-10-21.out,4
373,OBSEA/2023-10-20.out,0
374,OBSEA/2023-06-01.out,4
375,OBSEA/2023-06-21.out,4
376,OBSEA/2023-02-14.out,4
377,OBSEA/2023-03-11.out,4
378,OBSEA/2023-10-05.out,0
379,OBSEA/2023-01-05.out,4
380,OBSEA/2023-04-25.out,4
381,OBSEA/2023-05-09.out,4
382,OBSEA/2023-08-25.out,0
383,OBSEA/2022-06-03.out,0
384,OBSEA/2023-09-03.out,0
385,OBSEA/2023-04-17.out,4
386,OBSEA/2022-04-03.out,0
387,OBSEA/2023-05-08.out,4
388,OBSEA/2023-10-13.out,0
389,OBSEA/2023-04-07.out,4
390,OBSEA/2022-04-05.out,0
391,OBSEA/2023-05-02.out,4
392,OBSEA/2023-02-05.out,4
393,OBSEA/2023-05-21.out,4
394,OBSEA/2022-08-25.out,4
395,OBSEA/2023-05-12.out,4
396,OBSEA/2022-03-29.out,0
397,OBSEA/2023-06-17.out,4
398,OBSEA/2022-07-25.out,4
399,OBSEA/2023-10-14.out,4
400,OBSEA/2022-01-18.out,0
401,OBSEA/2023-05-28.out,4
402,OBSEA/2022-07-15.out,0
403,OBSEA/2023-04-18.out,4
404,OBSEA/2022-06-04.out,4
405,OBSEA/2023-04-11.out,4
406,OBSEA/2023-05-14.out,4
407,OBSEA/2022-01-21.out,0
408,OBSEA/2023-10-11.out,0
409,OBSEA/2022-04-28.out,0
410,OBSEA/2023-02-08.out,4
411,OBSEA/2022-07-05.out,0
412,OBSEA/2022-07-26.out,4
413,OBSEA/2022-05-19.out,4
414,OBSEA/2022-08-28.out,4
415,OBSEA/2023-04-21.out,4
416,OBSEA/2023-07-29.out,0
417,OBSEA/2022-04-18.out,0
418,OBSEA/2023-10-18.out,0
419,OBSEA/2023-07-07.out,4
420,OBSEA/2023-08-15.out,4
421,OBSEA/2022-12-19.out,4
422,OBSEA/2022-04-01.out,0
423,OBSEA/2023-02-26.out,4
424,OBSEA/2022-05-01.out,4
425,OBSEA/2023-08-09.out,4
426,OBSEA/2022-07-10.out,0
427,OBSEA/2022-10-15.out,4
428,OBSEA/2022-01-19.out,0
429,OBSEA/2022-10-06.out,4
430,OBSEA/2023-08-21.out,4
431,OBSEA/2023-01-31.out,4
432,OBSEA/2022-04-16.out,0
433,OBSEA/2022-09-23.out,4
434,OBSEA/2022-03-17.out,0
435,OBSEA/2023-04-13.out,4
436,OBSEA/2022-12-31.out,4
437,OBSEA/2023-03-15.out,4
438,OBSEA/2022-02-27.out,0
439,OBSEA/2023-01-24.out,4
440,OBSEA/2023-09-22.out,4
441,OBSEA/2022-04-07.out,0
442,OBSEA/2023-02-25.out,4
443,OBSEA/2023-09-09.out,0
444,OBSEA/2023-02-17.out,4
445,OBSEA/2022-02-04.out,4
446,OBSEA/2023-08-31.out,0
447,OBSEA/2022-01-11.out,0
448,OBSEA/2022-03-30.out,0
449,OBSEA/2023-05-24.out,4
450,OBSEA/2023-01-19.out,4
451,OBSEA/2023-01-18.out,4
452,OBSEA/2022-02-18.out,4
453,OBSEA/2022-09-26.out,4
454,OBSEA/2023-02-23.out,0
455,OBSEA/2022-04-24.out,0
456,OBSEA/2022-09-01.out,4
457,OBSEA/2023-04-27.out,4
458,OBSEA/2023-10-17.out,0
459,OBSEA/2022-01-30.out,4
460,OBSEA/2022-03-15.out,0
461,OBSEA/2023-09-04.out,0
462,OBSEA/2023-05-26.out,4
463,OBSEA/2022-01-17.out,0
464,OBSEA/2022-08-22.out,4
465,OBSEA/2022-09-20.out,4
466,OBSEA/2023-02-20.out,4
467,OBSEA/2023-08-06.out,4
468,OBSEA/2022-02-01.out,4
469,OBSEA/2023-02-11.out,4
470,OBSEA/2023-04-08.out,4
471,OBSEA/2023-04-28.out,4
472,OBSEA/2023-08-27.out,4
473,OBSEA/2023-04-02.out,4
474,OBSEA/2022-09-16.out,4
475,OBSEA/2022-05-14.out,0
476,OBSEA/2023-01-08.out,4
477,OBSEA/2022-09-27.out,4
478,OBSEA/2023-10-27.out,4
479,OBSEA/2023-05-20.out,4
480,OBSEA/2023-10-26.out,0
481,OBSEA/2022-07-24.out,4
482,OBSEA/2023-06-18.out,4
483,OBSEA/2022-07-11.out,0
484,OBSEA/2022-02-10.out,4
485,OBSEA/2023-04-19.out,4
486,OBSEA/2023-03-31.out,4
487,OBSEA/2022-01-05.out,0
488,OBSEA/2022-01-07.out,0
489,OBSEA/2023-09-27.out,0
490,OBSEA/2023-08-23.out,4
491,OBSEA/2022-02-24.out,0
492,OBSEA/2023-11-03.out,4
493,OBSEA/2022-02-17.out,4
494,OBSEA/2022-08-29.out,4
495,OBSEA/2022-10-11.out,4
496,OBSEA/2022-03-19.out,0
497,OBSEA/2022-03-07.out,0
498,OBSEA/2023-07-13.out,4
499,OBSEA/2022-03-14.out,0
500,OBSEA/2022-02-15.out,4
501,OBSEA/2023-05-03.out,4
502,OBSEA/2022-05-03.out,4
503,OBSEA/2023-08-07.out,4
504,OBSEA/2022-05-23.out,4
505,OBSEA/2022-03-21.out,0
506,OBSEA/2023-08-17.out,4
507,OBSEA/2023-09-06.out,0
508,OBSEA/2023-09-02.out,4
509,OBSEA/2022-12-20.out,4
510,OBSEA/2023-10-31.out,0
511,OBSEA/2022-02-09.out,4
512,OBSEA/2023-09-05.out,0
513,OBSEA/2022-04-06.out,0
514,OBSEA/2022-09-12.out,4
515,OBSEA/2023-06-25.out,4
516,OBSEA/2023-07-24.out,4
517,OBSEA/2023-01-12.out,4
518,OBSEA/2022-10-13.out,4
519,OBSEA/2022-02-21.out,4
520,OBSEA/2023-10-24.out,4
521,OBSEA/2023-03-14.out,4
522,OBSEA/2022-04-08.out,0
523,OBSEA/2022-08-02.out,4
524,OBSEA/2022-01-26.out,0
525,OBSEA/2023-03-09.out,4
526,OBSEA/2022-08-17.out,4
527,OBSEA/2023-08-16.out,4
528,OBSEA/2022-01-10.out,0
529,OBSEA/2022-05-12.out,0
530,OBSEA/2023-04-03.out,4
531,OBSEA/2023-08-13.out,4
