,PCA
KDD21/113_UCR_Anomaly_CIMIS44AirTemperature1_4000_5391_5392.out,0.2093620141774627
KDD21/162_UCR_Anomaly_WalkingAceleration5_2700_5920_5979.out,0.9999680156390732
KDD21/220_UCR_Anomaly_STAFFIIIDatabase_43217_250720_251370.out,0.7789191492403711
KDD21/106_UCR_Anomaly_NOISEgaitHunt2_18500_31200_31850.out,0.4391883546215895
KDD21/151_UCR_Anomaly_MesoplodonDensirostris_10000_19280_19440.out,0.6649139496449848
KDD21/128_UCR_Anomaly_GP711MarkerLFM5z2_5000_7175_7388.out,0.3602161074370881
KDD21/043_UCR_Anomaly_DISTORTEDMesoplodonDensirostris_10000_19280_19440.out,0.657381483106178
KDD21/021_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z3_5000_5948_5993.out,0.9680674065398844
KDD21/048_UCR_Anomaly_DISTORTEDTkeepFifthMARS_3500_5988_6085.out,0.5802854778271609
KDD21/029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.out,0.1457619278615867
KDD21/189_UCR_Anomaly_resperation3_45000_158250_158251.out,0.6531473240118255
KDD21/096_UCR_Anomaly_NOISEECG4_5000_16900_17100.out,0.6647989865431726
KDD21/235_UCR_Anomaly_mit14157longtermecg_18913_75450_75451.out,0.992671997368908
KDD21/215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out,0.5385282032951064
KDD21/117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900.out,0.6516838250358534
KDD21/224_UCR_Anomaly_mit14046longtermecg_76123_191200_191700.out,0.3587037620701423
KDD21/191_UCR_Anomaly_resperation9_38000_143411_143511.out,0.4360589330884201
KDD21/137_UCR_Anomaly_InternalBleeding18_2300_4485_4587.out,0.1091307551816184
KDD21/248_UCR_Anomaly_weallwalk_2000_4702_4707.out,0.8323166389746024
KDD21/017_UCR_Anomaly_DISTORTEDECG4_5000_17000_17100.out,0.5473306799558514
KDD21/131_UCR_Anomaly_GP711MarkerLFM5z5_5000_8612_8716.out,0.994092136321014
KDD21/011_UCR_Anomaly_DISTORTEDECG1_10000_11800_12100.out,0.8797305184237404
KDD21/135_UCR_Anomaly_InternalBleeding16_1200_4187_4199.out,0.9122596153846154
KDD21/205_UCR_Anomaly_CHARISfive_9812_28995_29085.out,0.3062700587412118
KDD21/005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1_4000_5391_5392.out,0.2240283549254461
KDD21/068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out,0.004118829797929
KDD21/208_UCR_Anomaly_CHARISten_5130_27929_27989.out,0.6954162480498582
KDD21/236_UCR_Anomaly_mit14157longtermecg_19313_46350_46390.out,0.1100619849627161
KDD21/098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199.out,0.8965678418803419
KDD21/052_UCR_Anomaly_DISTORTEDTkeepThirdMARS_3500_4711_4809.out,0.4020516494580703
KDD21/015_UCR_Anomaly_DISTORTEDECG4_5000_16800_17100.out,0.7191229133178767
KDD21/058_UCR_Anomaly_DISTORTEDapneaecg_10000_12240_12308.out,0.5879301332835383
KDD21/207_UCR_Anomaly_CHARISten_3165_26929_26989.out,0.4923105746606713
KDD21/014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100.out,0.0002454931603063
KDD21/190_UCR_Anomaly_resperation4_70000_128430_128431.out,0.5881647955420799
KDD21/025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634.out,0.8920632796586229
KDD21/095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597.out,0.9020782114320836
KDD21/039_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG3_5000_16390_16420.out,0.999972147019174
KDD21/250_UCR_Anomaly_weallwalk_2951_7290_7296.out,0.9281378453302744
KDD21/237_UCR_Anomaly_mit14157longtermecg_19313_89560_90370.out,0.5021374200407146
KDD21/069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501.out,0.0828346299620985
KDD21/150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420.out,0.0070016758530415
KDD21/231_UCR_Anomaly_mit14134longtermecg_8763_47530_47790.out,0.4505225200921416
KDD21/114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727.out,0.7955708420149528
KDD21/019_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z1_5000_6168_6212.out,0.7436019542983155
KDD21/090_UCR_Anomaly_DISTORTEDtiltAPB2_50000_124159_124985.out,0.3514001578751541
KDD21/116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597.out,0.9063345113706208
KDD21/050_UCR_Anomaly_DISTORTEDTkeepForthMARS_3500_5988_6085.out,0.7851462703587555
KDD21/020_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z2_5000_7175_7388.out,0.3217896382196112
KDD21/211_UCR_Anomaly_Italianpowerdemand_38113_39240_39336.out,0.817646739843046
KDD21/217_UCR_Anomaly_STAFFIIIDatabase_38211_150720_151370.out,0.6371492887343997
KDD21/223_UCR_Anomaly_mit14046longtermecg_74123_131200_131700.out,0.1776260221808377
KDD21/152_UCR_Anomaly_PowerDemand1_9000_18485_18821.out,0.0140963258318127
KDD21/013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100.out,0.0002284357336365
KDD21/073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.out,0.5822585411289715
KDD21/245_UCR_Anomaly_tilt12754table_100211_270800_271070.out,0.956140980129676
KDD21/049_UCR_Anomaly_DISTORTEDTkeepFirstMARS_3500_5365_5380.out,0.3194205443371378
KDD21/062_UCR_Anomaly_DISTORTEDgaitHunt1_18500_33070_33180.out,0.3990137013200451
KDD21/078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412.out,0.0025461747974042
KDD21/161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995.out,0.045610207110517
KDD21/082_UCR_Anomaly_DISTORTEDresperation4_70000_128430_128431.out,0.6283956813898222
KDD21/193_UCR_Anomaly_s20101m_10000_35774_35874.out,0.5961621845159026
KDD21/140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.out,0.7218481734042264
KDD21/166_UCR_Anomaly_apneaecg_10000_12240_12308.out,0.6456216020962923
KDD21/183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800.out,0.2040576962059529
KDD21/028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.out,0.2471160928118156
KDD21/060_UCR_Anomaly_DISTORTEDgait2_22000_46500_46800.out,0.505182151192445
KDD21/066_UCR_Anomaly_DISTORTEDinsectEPG2_3700_8000_8025.out,3.409546730846591e-05
KDD21/092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out,0.5475941218290767
KDD21/071_UCR_Anomaly_DISTORTEDltstdbs30791AS_23000_52600_52800.out,0.999607930801657
KDD21/059_UCR_Anomaly_DISTORTEDgait1_20000_38500_38800.out,0.4710877035708949
KDD21/120_UCR_Anomaly_ECG2_15000_16000_16100.out,0.938269674571056
KDD21/084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874.out,0.9997637785408156
KDD21/221_UCR_Anomaly_STAFFIIIDatabase_45616_163632_164852.out,0.4521949435284499
KDD21/188_UCR_Anomaly_resperation2_30000_168250_168251.out,0.6240239307964304
KDD21/153_UCR_Anomaly_PowerDemand2_14000_23357_23717.out,0.0132725077969413
KDD21/170_UCR_Anomaly_gaitHunt1_18500_33070_33180.out,0.4330280927574671
KDD21/216_UCR_Anomaly_STAFFIIIDatabase_37216_160720_161370.out,0.5821822047568358
KDD21/003_UCR_Anomaly_DISTORTED3sddb40_35000_46600_46900.out,0.8104807881320134
KDD21/061_UCR_Anomaly_DISTORTEDgait3_24500_59900_60500.out,0.5690882104794588
KDD21/168_UCR_Anomaly_gait2_22000_46500_46800.out,0.5303524526396596
KDD21/045_UCR_Anomaly_DISTORTEDPowerDemand2_14000_23357_23717.out,0.0102596005711494
KDD21/206_UCR_Anomaly_CHARISten_25130_29080_29140.out,0.318966435378367
KDD21/228_UCR_Anomaly_mit14134longtermecg_11361_47830_47850.out,0.6990327065565709
KDD21/165_UCR_Anomaly_apneaecg4_6000_16000_16100.out,0.1868087141060574
KDD21/210_UCR_Anomaly_Italianpowerdemand_36123_74900_74996.out,0.7457904649242968
KDD21/230_UCR_Anomaly_mit14134longtermecg_19363_19510_19610.out,0.5120235487869064
KDD21/219_UCR_Anomaly_STAFFIIIDatabase_41612_64632_64852.out,0.8327011213331841
KDD21/141_UCR_Anomaly_InternalBleeding5_4000_6200_6370.out,0.3006569331211225
KDD21/177_UCR_Anomaly_insectEPG5_3200_8500_8501.out,0.9275384001595852
KDD21/031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919.out,0.6129458202752418
KDD21/093_UCR_Anomaly_NOISE1sddb40_35000_52000_52620.out,0.864698241195179
KDD21/157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380.out,0.1142259291776412
KDD21/212_UCR_Anomaly_Italianpowerdemand_8913_29480_29504.out,0.1005985420985755
KDD21/243_UCR_Anomaly_tilt12744mtable_100000_203355_203400.out,0.8476314180997023
KDD21/232_UCR_Anomaly_mit14134longtermecg_8763_57530_57790.out,0.3479872172465679
KDD21/195_UCR_Anomaly_sel840mECG1_17000_51370_51740.out,0.7515858191619985
KDD21/242_UCR_Anomaly_tilt12744mtable_100000_104630_104890.out,0.2515389933279223
KDD21/110_UCR_Anomaly_2sddb40_35000_56600_56900.out,0.0199883939774153
KDD21/225_UCR_Anomaly_mit14046longtermecg_81214_143000_143300.out,0.7705986038918767
KDD21/133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.out,0.9947539537396356
KDD21/042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out,0.0138893291304934
KDD21/124_UCR_Anomaly_ECG4_5000_16900_17100.out,0.5728045404208195
KDD21/240_UCR_Anomaly_taichidbS0715Master_240030_884100_884200.out,0.5017110475731166
KDD21/132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.out,0.4122177599286033
KDD21/097_UCR_Anomaly_NOISEGP711MarkerLFM5z3_5000_5948_5993.out,0.9941516554198502
KDD21/047_UCR_Anomaly_DISTORTEDPowerDemand4_18000_24005_24077.out,0.2303484176956111
KDD21/055_UCR_Anomaly_DISTORTEDapneaecg2_10000_20950_21100.out,0.7348067796610169
KDD21/087_UCR_Anomaly_DISTORTEDsel840mECG1_17000_51370_51740.out,0.7511532797618428
KDD21/075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800.out,0.2360924355552552
KDD21/139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.out,0.6520404687287097
KDD21/234_UCR_Anomaly_mit14157longtermecg_18913_24600_24601.out,0.4813186367872918
KDD21/040_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG4_6000_17390_17520.out,0.4180151867507806
KDD21/038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2_5000_27862_27932.out,0.3312398100911773
KDD21/148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520.out,0.4428753324510799
KDD21/016_UCR_Anomaly_DISTORTEDECG4_5000_16900_17100.out,0.656202808819088
KDD21/246_UCR_Anomaly_tilt12755mtable_100211_270800_271070.out,0.7914576753484817
KDD21/171_UCR_Anomaly_gaitHunt2_18500_31200_31850.out,0.4496665116442855
KDD21/199_UCR_Anomaly_tiltAPB3_40000_114000_114370.out,0.0204920033340547
KDD21/100_UCR_Anomaly_NOISELab2Cmac011215EPG1_5000_17210_17260.out,1.0
KDD21/123_UCR_Anomaly_ECG4_5000_16800_17100.out,0.7847129596709714
KDD21/009_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature5_4000_4852_4900.out,0.5659611247695144
KDD21/067_UCR_Anomaly_DISTORTEDinsectEPG3_5200_7000_7050.out,0.8731135015582587
KDD21/201_UCR_Anomaly_CHARISfive_10000_17001_17016.out,0.9498423298089408
KDD21/122_UCR_Anomaly_ECG3_8000_17000_17100.out,0.0002110438476203
KDD21/180_UCR_Anomaly_ltstdbs30791ES_20000_52600_52800.out,0.1052042464278545
KDD21/115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544.out,0.4021811292233526
KDD21/226_UCR_Anomaly_mit14046longtermecg_96123_123000_123300.out,0.99206528729573
KDD21/072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800.out,0.1043097501779229
KDD21/204_UCR_Anomaly_CHARISfive_12412_15000_15070.out,0.7500194210483278
KDD21/008_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature4_4000_5549_5597.out,0.8903900327801679
KDD21/202_UCR_Anomaly_CHARISfive_10411_10998_11028.out,0.4177442786784485
KDD21/064_UCR_Anomaly_DISTORTEDgaitHunt3_23400_38400_39200.out,0.354442880820899
KDD21/010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out,0.36789848391723
KDD21/167_UCR_Anomaly_gait1_20000_38500_38800.out,0.5549644765246243
KDD21/027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.out,0.9218193554131054
KDD21/107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out,0.8630511712073992
KDD21/179_UCR_Anomaly_ltstdbs30791AS_23000_52600_52800.out,0.9996005401558424
KDD21/197_UCR_Anomaly_tiltAPB1_100000_114283_114350.out,0.8269002819018895
KDD21/070_UCR_Anomaly_DISTORTEDltstdbs30791AI_17555_52600_52800.out,0.9995848235041664
KDD21/203_UCR_Anomaly_CHARISfive_11812_10995_11028.out,0.3189281336137847
KDD21/159_UCR_Anomaly_TkeepSecondMARS_3500_9330_9340.out,0.3543113298760657
KDD21/156_UCR_Anomaly_TkeepFifthMARS_3500_5988_6085.out,0.6942871403772116
KDD21/178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800.out,0.9995756589535424
KDD21/033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out,0.279046350732452
KDD21/112_UCR_Anomaly_BIDMC1_2500_5400_5600.out,0.7438524400407446
KDD21/126_UCR_Anomaly_ECG4_8000_17000_17100.out,0.0002281012742901
KDD21/004_UCR_Anomaly_DISTORTEDBIDMC1_2500_5400_5600.out,0.7007651171404758
KDD21/101_UCR_Anomaly_NOISELab2Cmac011215EPG4_6000_17390_17520.out,0.4366347599285631
KDD21/105_UCR_Anomaly_NOISEgait3_24500_59900_60500.out,0.583735849935558
KDD21/041_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG5_7000_17390_17520.out,0.5592666468066367
KDD21/125_UCR_Anomaly_ECG4_5000_17000_17100.out,0.4791106725977457
KDD21/012_UCR_Anomaly_DISTORTEDECG2_15000_16000_16100.out,0.924898826047694
KDD21/088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740.out,0.2057651851038748
KDD21/081_UCR_Anomaly_DISTORTEDresperation3_45000_158250_158251.out,0.6568611979084472
KDD21/247_UCR_Anomaly_tilt12755mtable_50211_121900_121980.out,0.8166552141117153
KDD21/184_UCR_Anomaly_resperation10_48000_130700_131880.out,0.5736173212802684
KDD21/149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520.out,0.5865133990441281
KDD21/026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854.out,0.5191663367904362
KDD21/018_UCR_Anomaly_DISTORTEDECG4_8000_17000_17100.out,0.0002906451720793
KDD21/186_UCR_Anomaly_resperation1_100000_110260_110412.out,0.0054471275789136
KDD21/080_UCR_Anomaly_DISTORTEDresperation2_30000_168250_168251.out,0.5780802744569793
KDD21/154_UCR_Anomaly_PowerDemand3_16000_23405_23477.out,0.1038477962355147
KDD21/063_UCR_Anomaly_DISTORTEDgaitHunt2_18500_31200_31850.out,0.4526499598682269
KDD21/104_UCR_Anomaly_NOISEapneaecg4_6000_16000_16100.out,0.193050723118843
KDD21/103_UCR_Anomaly_NOISETkeepThirdMARS_3500_4711_4809.out,0.4557803405062623
KDD21/046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477.out,0.2015647211616466
KDD21/244_UCR_Anomaly_tilt12754table_100013_104630_104890.out,0.5180806961412693
KDD21/099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.out,0.9682629346320308
KDD21/164_UCR_Anomaly_apneaecg3_5000_11111_11211.out,0.544401353257746
KDD21/024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556.out,0.2957786702365015
KDD21/196_UCR_Anomaly_sel840mECG2_20000_49370_49740.out,0.165588170724141
KDD21/169_UCR_Anomaly_gait3_24500_59900_60500.out,0.5906897363830701
KDD21/176_UCR_Anomaly_insectEPG4_1300_6508_6558.out,0.0019714486779933
KDD21/037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1_5000_17210_17260.out,0.9999993322203672
KDD21/158_UCR_Anomaly_TkeepForthMARS_3500_5988_6085.out,0.9221488545757194
KDD21/138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.out,0.9860194952597142
KDD21/054_UCR_Anomaly_DISTORTEDWalkingAceleration5_2700_5920_5979.out,0.999965456890199
KDD21/172_UCR_Anomaly_gaitHunt3_23400_38400_39200.out,0.3943648831468852
KDD21/057_UCR_Anomaly_DISTORTEDapneaecg4_6000_16000_16100.out,0.132840992454412
KDD21/233_UCR_Anomaly_mit14157longtermecg_18913_24500_24501.out,0.9922282866635026
KDD21/218_UCR_Anomaly_STAFFIIIDatabase_41117_210720_211370.out,0.5656146451705928
KDD21/036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.out,0.2302088196805397
KDD21/194_UCR_Anomaly_sddb49_20000_67950_68200.out,0.8577677964613977
KDD21/074_UCR_Anomaly_DISTORTEDqtdbSel1005V_4000_12400_12800.out,0.3094702598314607
KDD21/006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2_4000_5703_5727.out,0.8271361890754585
KDD21/173_UCR_Anomaly_insectEPG1_3000_7000_7030.out,0.7447174857907054
KDD21/007_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature3_4000_6520_6544.out,0.3357948277975242
KDD21/143_UCR_Anomaly_InternalBleeding8_2500_5865_5974.out,0.1851892768169569
KDD21/192_UCR_Anomaly_s20101mML2_12000_35774_35874.out,0.9997682899320786
MGAB/1.test.out,0.5008709756610787
MGAB/4.test.out,0.3799530556418401
MGAB/10.test.out,0.5447448872233188
MGAB/6.test.out,0.5796992705337729
MGAB/5.test.out,0.4444486668203088
MGAB/8.test.out,0.5784545436327017
MGAB/9.test.out,0.5821921562340304
MGAB/2.test.out,0.4593576839447289
MGAB/3.test.out,0.731582631088488
MGAB/7.test.out,0.5618428791871661
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@1.out,0.9664588309239472
GHL/04_Lev_fault_Temp_corr_seed_23_vars_23.test.csv@8.out,0.9310009584534996
GHL/34_Lev_corr_Temp_fault_seed_151_vars_23.test.csv@1.out,0.894357057702078
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@13.out,0.980361763247316
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@8.out,0.9258146073506258
GHL/48_Lev_corr_Temp_fault_seed_199_vars_23.test.csv@16.out,0.8934606206795893
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@1.out,0.9717576622361558
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@2.out,0.9822351377162236
GHL/41_Lev_corr_Temp_fault_seed_181_vars_23.test.csv@3.out,0.93220632783678
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@2.out,0.9812967419875644
GHL/01_Lev_fault_Temp_corr_seed_11_vars_23.test.csv@10.out,0.9290734641441838
GHL/47_Lev_corr_Temp_fault_seed_197_vars_23.test.csv@7.out,0.3838117285500507
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@2.out,0.981285518207597
GHL/15_Lev_fault_Temp_corr_seed_49_vars_23.test.csv@13.out,0.9816204299039754
GHL/08_Lev_fault_Temp_corr_seed_33_vars_23.test.csv@10.out,0.9277794942914454
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@16.out,0.9489454854769708
GHL/19_Lev_fault_Temp_corr_seed_62_vars_23.test.csv@7.out,0.9792825834600912
GHL/07_Lev_fault_Temp_corr_seed_31_vars_23.test.csv@10.out,0.9258146073506258
GHL/16_Lev_fault_Temp_corr_seed_53_vars_23.test.csv@10.out,0.9291435840749784
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@16.out,0.9286382627404868
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@13.out,0.9847655763538636
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@10.out,0.9293090421590136
GHL/02_Lev_fault_Temp_corr_seed_17_vars_23.test.csv@10.out,0.9303434472751366
GHL/10_Lev_fault_Temp_corr_seed_39_vars_23.test.csv@8.out,0.9329997524067016
GHL/38_Lev_corr_Temp_fault_seed_166_vars_23.test.csv@11.out,0.2870885059064626
GHL/20_Lev_fault_Temp_corr_seed_67_vars_23.test.csv@10.out,0.9294887631594748
GHL/09_Lev_fault_Temp_corr_seed_37_vars_23.test.csv@4.out,0.9542371201709676
GHL/35_Lev_corr_Temp_fault_seed_153_vars_23.test.csv@13.out,0.9248608400027934
GHL/11_Lev_fault_Temp_corr_seed_41_vars_23.test.csv@13.out,0.978665594088855
GHL/05_Lev_fault_Temp_corr_seed_27_vars_23.test.csv@2.out,0.8958856626771275
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@2.out,0.9820366497211324
GHL/03_Lev_fault_Temp_corr_seed_19_vars_23.test.csv@8.out,0.9293090421590136
GHL/22_Lev_fault_Temp_corr_seed_777_vars_23.test.csv@8.out,0.9269107516742742
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@10.out,0.9254168209444134
GHL/14_Lev_fault_Temp_corr_seed_47_vars_23.test.csv@4.out,0.9282035148640354
GHL/12_Lev_fault_Temp_corr_seed_43_vars_23.test.csv@4.out,0.950046967844626
GHL/13_Lev_fault_Temp_corr_seed_666_vars_23.test.csv@13.out,0.98566747098543
