,IFOREST
Daphnet/S01R02E0.test.csv@6.out,0.1389997873492164
Daphnet/S03R03E4.test.csv@6.out,0.08407796026541857
Daphnet/S03R02E0.test.csv@4.out,0.5300794040490364
Daphnet/S03R01E1.test.csv@8.out,0.4941744638132096
Daphnet/S09R01E2.test.csv@8.out,0.404795221375698
Daphnet/S03R02E0.test.csv@6.out,0.5161777297316743
Daphnet/S03R02E0.test.csv@7.out,0.5729811279991849
Daphnet/S03R03E4.test.csv@4.out,0.06892829353814184
Daphnet/S01R02E0.test.csv@4.out,0.05589466633099437
Daphnet/S03R02E0.test.csv@3.out,0.4062269970952841
Daphnet/S03R02E0.test.csv@2.out,0.4764663483729338
Daphnet/S03R03E4.test.csv@1.out,0.12149656760472273
Daphnet/S03R01E0.test.csv@8.out,0.3638334915689778
Daphnet/S01R02E0.test.csv@1.out,0.040966982668781134
Daphnet/S03R03E4.test.csv@3.out,0.16558241211606256
Daphnet/S03R02E0.test.csv@1.out,0.5079444778969175
Daphnet/S03R03E4.test.csv@2.out,0.13775367700598673
Daphnet/S09R01E0.test.csv@8.out,0.05127113464248057
Daphnet/S09R01E0.test.csv@9.out,0.02917274826326755
Daphnet/S06R01E2.test.csv@5.out,0.0022516055820212292
Daphnet/S09R01E0.test.csv@7.out,0.03241991737942983
Daphnet/S09R01E0.test.csv@6.out,0.049115689297150135
Daphnet/S09R01E0.test.csv@4.out,0.04779808138612252
Daphnet/S09R01E0.test.csv@5.out,0.03994320203215287
Daphnet/S08R01E0.test.csv@4.out,0.1186624811415816
Daphnet/S09R01E0.test.csv@1.out,0.06393074734817655
Daphnet/S09R01E0.test.csv@2.out,0.03758451075285632
Daphnet/S03R01E1.test.csv@2.out,0.48140484490058083
Daphnet/S03R01E0.test.csv@6.out,0.35721798278757055
Daphnet/S09R01E4.test.csv@4.out,0.06749154402873012
Daphnet/S02R01E0.test.csv@6.out,0.20967127466284713
Daphnet/S03R01E1.test.csv@1.out,0.4847952109511294
Daphnet/S02R01E0.test.csv@4.out,0.45389976435629986
Daphnet/S09R01E4.test.csv@6.out,0.07619149658859288
Daphnet/S03R01E0.test.csv@4.out,0.3343303549473973
Daphnet/S03R01E1.test.csv@4.out,0.5198519561578828
Daphnet/S09R01E2.test.csv@4.out,0.3662866649497561
Daphnet/S09R01E4.test.csv@3.out,0.16740647244767018
Daphnet/S09R01E4.test.csv@2.out,0.19667383667022217
Daphnet/S03R01E1.test.csv@7.out,0.5090047064993123
Daphnet/S03R01E0.test.csv@3.out,0.3583872536521209
Daphnet/S03R02E0.test.csv@9.out,0.4131554382944436
Daphnet/S03R02E0.test.csv@8.out,0.5338120834416349
Daphnet/S09R01E4.test.csv@1.out,0.11381003787418247
Daphnet/S02R01E0.test.csv@3.out,0.4368347587244293
Dodgers/101-freeway-traffic.test.out,0.37614696365799544
ECG/MBA_ECG14046_data_27.out,0.42614528012961955
ECG/MBA_ECG14046_data_33.out,0.4485315381711849
ECG/MBA_ECG14046_data_32.out,0.4988314360408413
ECG/MBA_ECG14046_data_26.out,0.433072553474377
ECG/MBA_ECG14046_data_30.out,0.7105597909230403
ECG/MBA_ECG14046_data_24.out,0.42650864155305757
ECG/MBA_ECG820_data.out,0.0725935122573206
ECG/MBA_ECG14046_data_18.out,0.4392388008770572
ECG/MBA_ECG14046_data_19.out,0.6183041524099241
ECG/MBA_ECG14046_data_25.out,0.3114875223102749
