,IFOREST1
Daphnet/S01R02E0.test.csv@6.out,0.0770625063713992
Daphnet/S03R03E4.test.csv@6.out,0.055490073263691604
Daphnet/S03R02E0.test.csv@4.out,0.4272688955071347
Daphnet/S03R01E1.test.csv@8.out,0.4318987685948882
Daphnet/S09R01E2.test.csv@8.out,0.41179746907887066
Daphnet/S03R02E0.test.csv@6.out,0.45598106393214977
Daphnet/S03R02E0.test.csv@7.out,0.43561405242010925
Daphnet/S03R03E4.test.csv@4.out,0.061567718316567516
Daphnet/S01R02E0.test.csv@4.out,0.055081194230705594
Daphnet/S03R02E0.test.csv@3.out,0.35042792389053223
Daphnet/S03R02E0.test.csv@2.out,0.4368545091700555
Daphnet/S03R03E4.test.csv@1.out,0.06285261454533937
Daphnet/S03R01E0.test.csv@8.out,0.3102249668732451
Daphnet/S01R02E0.test.csv@1.out,0.05481016618001965
Daphnet/S03R03E4.test.csv@3.out,0.08250749901098874
Daphnet/S03R02E0.test.csv@1.out,0.37301584820443434
Daphnet/S03R03E4.test.csv@2.out,0.08367843200832038
Daphnet/S09R01E0.test.csv@8.out,0.04149428443943721
Daphnet/S09R01E0.test.csv@9.out,0.03369497180652422
Daphnet/S06R01E2.test.csv@5.out,0.002297399894399853
Daphnet/S09R01E0.test.csv@7.out,0.03267324750444818
Daphnet/S09R01E0.test.csv@6.out,0.03365253477581969
Daphnet/S09R01E0.test.csv@4.out,0.032406775862303325
Daphnet/S09R01E0.test.csv@5.out,0.03768395397605531
Daphnet/S08R01E0.test.csv@4.out,0.13024109252480862
Daphnet/S09R01E0.test.csv@1.out,0.0371371421101424
Daphnet/S09R01E0.test.csv@2.out,0.03141427215266639
Daphnet/S03R01E1.test.csv@2.out,0.44321684441458103
Daphnet/S03R01E0.test.csv@6.out,0.32217986259934545
Daphnet/S09R01E4.test.csv@4.out,0.060847445906282376
Daphnet/S02R01E0.test.csv@6.out,0.1793381804802001
Daphnet/S03R01E1.test.csv@1.out,0.42221141423437236
Daphnet/S02R01E0.test.csv@4.out,0.2336924605697344
Daphnet/S09R01E4.test.csv@6.out,0.05768497958944459
Daphnet/S03R01E0.test.csv@4.out,0.33820328314914727
Daphnet/S03R01E1.test.csv@4.out,0.4737942011972189
Daphnet/S09R01E2.test.csv@4.out,0.38063818610601813
Daphnet/S09R01E4.test.csv@3.out,0.08554222469237617
Daphnet/S09R01E4.test.csv@2.out,0.0849015880203877
Daphnet/S03R01E1.test.csv@7.out,0.42641889111246717
Daphnet/S03R01E0.test.csv@3.out,0.3297664729318093
Daphnet/S03R02E0.test.csv@9.out,0.2611316021406522
Daphnet/S03R02E0.test.csv@8.out,0.4029405936952917
Daphnet/S09R01E4.test.csv@1.out,0.060726774450783914
Daphnet/S02R01E0.test.csv@3.out,0.22055912474772768
Dodgers/101-freeway-traffic.test.out,0.12816705988820146
ECG/MBA_ECG14046_data_27.out,0.14777900104474176
ECG/MBA_ECG14046_data_33.out,0.23485350170095629
ECG/MBA_ECG14046_data_32.out,0.21443099631349893
ECG/MBA_ECG14046_data_26.out,0.18511696136791667
ECG/MBA_ECG14046_data_30.out,0.28351483110012937
ECG/MBA_ECG14046_data_24.out,0.1311026815538896
ECG/MBA_ECG820_data.out,0.06571770937738634
ECG/MBA_ECG14046_data_18.out,0.23007234214690653
ECG/MBA_ECG14046_data_19.out,0.2718957454846155
ECG/MBA_ECG14046_data_25.out,0.1602844371069572
ECG/MBA_ECG14046_data_31.out,0.18517073477884372
ECG/MBA_ECG14046_data_35.out,0.19312655445492907
ECG/MBA_ECG14046_data_21.out,0.23839177239045706
ECG/MBA_ECG803_data.out,0.27892044424600365
ECG/MBA_ECG14046_data_20.out,0.30009801397908026
ECG/MBA_ECG14046_data_34.out,0.21674036586068282
ECG/MBA_ECG14046_data_22.out,0.20054942099290782
ECG/MBA_ECG14046_data_36.out,0.16017122264276848
ECG/MBA_ECG14046_data_37.out,0.3000964577691096
ECG/MBA_ECG14046_data_23.out,0.17136420821377923
ECG/MBA_ECG14046_data_44.out,0.15957437353346507
ECG/MBA_ECG805_data.out,0.45417227273623423
ECG/MBA_ECG14046_data_45.out,0.204250751002853
ECG/MBA_ECG14046_data_46.out,0.23736039682755203
ECG/MBA_ECG14046_data_42.out,0.44720948970673824
ECG/MBA_ECG14046_data_43.out,0.43779157582168404
ECG/MBA_ECG14046_data_41.out,0.3996005085604189
ECG/MBA_ECG14046_data_8.out,0.19859807344659403
ECG/MBA_ECG14046_data_9.out,0.2328534470741882
ECG/MBA_ECG14046_data_40.out,0.33661356619916066
ECG/MBA_ECG14046_data_4.out,0.4778383778604184
ECG/MBA_ECG14046_data_5.out,0.3521955253794234
ECG/MBA_ECG14046_data_7.out,0.2777179060474759
ECG/MBA_ECG801_data.out,0.19713155495101528
ECG/MBA_ECG14046_data_6.out,0.27480470424686776
ECG/MBA_ECG14046_data_2.out,0.31228434068918626
ECG/MBA_ECG14046_data_3.out,0.5439370867758619
ECG/MBA_ECG14046_data_1.out,0.3650644246349158
ECG/MBA_ECG14046_data_0.out,0.3372551654190339
ECG/MBA_ECG14046_data_12.out,0.2622356761835229
ECG/MBA_ECG14046_data_13.out,0.28513699071880194
ECG/MBA_ECG14046_data_11.out,0.2783492779581427
ECG/MBA_ECG14046_data_39.out,0.36232353803195555
ECG/MBA_ECG14046_data_38.out,0.37124771087641145
ECG/MBA_ECG14046_data_10.out,0.22691558724926306
