,files,choice
0,OBSEA/2023-03-22.out,6
1,OBSEA/2022-05-16.out,7
2,OBSEA/2022-02-06.out,7
3,OBSEA/2023-02-06.out,7
4,OBSEA/2022-01-27.out,7
5,OBSEA/2022-07-01.out,7
6,OBSEA/2023-03-28.out,7
7,OBSEA/2023-02-24.out,7
8,OBSEA/2023-08-08.out,7
9,OBSEA/2022-09-10.out,7
10,OBSEA/2023-01-02.out,7
11,OBSEA/2022-05-22.out,7
12,OBSEA/2023-04-16.out,7
13,OBSEA/2022-12-28.out,7
14,OBSEA/2023-10-22.out,7
15,OBSEA/2023-10-16.out,7
16,OBSEA/2022-09-09.out,7
17,OBSEA/2022-09-13.out,7
18,OBSEA/2022-05-29.out,7
19,OBSEA/2023-06-16.out,7
20,OBSEA/2022-05-30.out,7
21,OBSEA/2023-07-27.out,7
22,OBSEA/2023-04-15.out,7
23,OBSEA/2023-02-10.out,7
24,OBSEA/2023-03-13.out,7
25,OBSEA/2022-05-02.out,6
26,OBSEA/2022-12-23.out,6
27,OBSEA/2023-07-25.out,7
28,OBSEA/2022-12-29.out,7
29,OBSEA/2022-12-24.out,7
30,OBSEA/2023-05-25.out,7
31,OBSEA/2022-03-01.out,7
32,OBSEA/2022-12-21.out,7
33,OBSEA/2022-05-13.out,7
34,OBSEA/2022-09-07.out,7
35,OBSEA/2022-04-09.out,7
36,OBSEA/2022-03-13.out,7
37,OBSEA/2023-11-06.out,6
38,OBSEA/2023-06-24.out,7
39,OBSEA/2023-04-26.out,7
40,OBSEA/2023-11-07.out,7
41,OBSEA/2023-09-14.out,7
42,OBSEA/2022-09-25.out,7
43,OBSEA/2023-09-26.out,7
44,OBSEA/2022-04-02.out,7
45,OBSEA/2022-09-14.out,7
46,OBSEA/2022-12-18.out,7
47,OBSEA/2023-09-13.out,7
48,OBSEA/2023-08-22.out,7
49,OBSEA/2023-07-22.out,7
50,OBSEA/2022-08-26.out,7
51,OBSEA/2023-06-06.out,7
52,OBSEA/2022-02-20.out,7
53,OBSEA/2022-08-31.out,7
54,OBSEA/2022-03-31.out,7
55,OBSEA/2022-02-11.out,7
56,OBSEA/2023-04-24.out,7
57,OBSEA/2022-07-06.out,7
58,OBSEA/2023-02-28.out,7
59,OBSEA/2022-02-02.out,7
60,OBSEA/2022-08-06.out,7
61,OBSEA/2023-01-28.out,7
62,OBSEA/2023-02-16.out,7
63,OBSEA/2022-01-08.out,6
64,OBSEA/2022-08-21.out,7
65,OBSEA/2023-10-23.out,7
66,OBSEA/2023-09-01.out,7
67,OBSEA/2023-08-28.out,7
68,OBSEA/2023-02-02.out,7
69,OBSEA/2022-04-17.out,6
70,OBSEA/2022-03-11.out,7
71,OBSEA/2022-07-27.out,7
72,OBSEA/2022-08-01.out,7
73,OBSEA/2023-02-12.out,7
74,OBSEA/2022-03-24.out,7
75,OBSEA/2022-09-04.out,7
76,OBSEA/2023-10-08.out,7
77,OBSEA/2022-02-03.out,7
78,OBSEA/2022-05-18.out,7
79,OBSEA/2023-10-06.out,7
80,OBSEA/2022-03-23.out,7
81,OBSEA/2022-07-02.out,7
82,OBSEA/2023-06-02.out,7
83,OBSEA/2023-01-30.out,7
84,OBSEA/2022-01-16.out,7
85,OBSEA/2023-10-09.out,7
86,OBSEA/2023-02-13.out,7
87,OBSEA/2023-10-04.out,7
88,OBSEA/2022-08-03.out,7
89,OBSEA/2022-12-26.out,7
90,OBSEA/2022-06-01.out,7
91,OBSEA/2022-03-02.out,7
92,OBSEA/2022-04-30.out,7
93,OBSEA/2022-01-15.out,7
94,OBSEA/2023-06-11.out,7
95,OBSEA/2022-05-31.out,7
96,OBSEA/2022-09-02.out,7
97,OBSEA/2023-05-22.out,7
98,OBSEA/2023-06-20.out,7
99,OBSEA/2022-04-27.out,6
100,OBSEA/2023-06-23.out,7
101,OBSEA/2023-05-17.out,7
102,OBSEA/2022-08-27.out,7
103,OBSEA/2022-03-04.out,7
104,OBSEA/2022-08-19.out,7
105,OBSEA/2022-04-15.out,6
106,OBSEA/2022-04-11.out,7
107,OBSEA/2023-05-15.out,7
108,OBSEA/2022-02-08.out,7
109,OBSEA/2023-10-10.out,7
110,OBSEA/2023-01-26.out,7
111,OBSEA/2023-11-05.out,7
112,OBSEA/2022-12-17.out,7
113,OBSEA/2022-05-09.out,7
114,OBSEA/2022-03-25.out,7
115,OBSEA/2023-02-15.out,7
116,OBSEA/2022-03-09.out,7
117,OBSEA/2022-04-25.out,7
118,OBSEA/2023-03-27.out,7
119,OBSEA/2023-07-15.out,7
120,OBSEA/2023-03-20.out,7
121,OBSEA/2023-09-21.out,7
122,OBSEA/2022-07-13.out,7
123,OBSEA/2023-06-04.out,7
124,OBSEA/2023-06-14.out,7
125,OBSEA/2023-02-03.out,7
126,OBSEA/2022-05-10.out,7
127,OBSEA/2023-05-29.out,7
128,OBSEA/2022-08-09.out,7
129,OBSEA/2022-01-31.out,7
130,OBSEA/2023-04-10.out,7
131,OBSEA/2022-06-05.out,7
132,OBSEA/2023-07-28.out,7
133,OBSEA/2022-12-22.out,7
134,OBSEA/2023-03-29.out,7
135,OBSEA/2022-02-12.out,7
136,OBSEA/2022-04-21.out,7
137,OBSEA/2022-12-27.out,0
138,OBSEA/2022-03-08.out,7
139,OBSEA/2023-08-01.out,7
140,OBSEA/2022-01-03.out,0
141,OBSEA/2023-01-27.out,7
142,OBSEA/2023-07-19.out,7
143,OBSEA/2023-07-26.out,7
144,OBSEA/2022-01-09.out,7
145,OBSEA/2023-10-19.out,7
146,OBSEA/2022-03-12.out,7
147,OBSEA/2023-06-27.out,7
148,OBSEA/2023-10-02.out,7
149,OBSEA/2023-05-18.out,7
150,OBSEA/2023-07-31.out,7
151,OBSEA/2023-03-17.out,6
152,OBSEA/2022-08-04.out,7
153,OBSEA/2022-08-23.out,7
154,OBSEA/2023-03-23.out,6
155,OBSEA/2022-08-11.out,6
156,OBSEA/2022-08-30.out,7
157,OBSEA/2023-07-30.out,7
158,OBSEA/2022-09-06.out,7
